Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,-12,430,209,7.37,58,209.0,0.0718,195.0,709.09,1
Resistance,10,460,235,7.5,39,235.0,0.2051,195.0,181.29,2
Resistance,-29,558,264,9.78,18,264.0,0.3538,195.0,49.47,3
Resistance,-21,646,312,11.12,12,312.0,0.6,195.0,19.67,4
Resistance,-140,842,351,16.36,11,351.0,0.8,195.0,13.58,5
Support,115,263,189,2.47,15,189.0,0.0308,195.0,367.92,1
Support,141,223,182,1.36,8,182.0,0.0667,195.0,104.35,2
Support,91,228,160,2.29,15,160.0,0.1795,195.0,79.16,3
Support,120,234,177,1.89,4,177.0,0.0923,195.0,39.1,4
Support,125,207,166,1.37,6,166.0,0.1487,195.0,37.8,5
