Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,7136,44891,26014,629.25,9,26014.0,0.0262,25350.0,248.66,1
Resistance,-1472,59368,28948,1014.0,28,28948.0,0.1419,25350.0,184.29,2
Resistance,-8922,78704,34891,1460.43,19,34891.0,0.3764,25350.0,49.18,3
Resistance,1256,78566,39911,1288.5,22,39911.0,0.5744,25350.0,37.65,4
Resistance,7583,80005,43794,1207.03,17,43794.0,0.7276,25350.0,23.05,5
Support,4395,44335,24365,665.66,15,24365.0,0.0389,25350.0,307.02,1
Support,-9050,52561,21755,1026.86,14,21755.0,0.1418,25350.0,92.22,2
Support,-26326,51553,12613,1297.99,36,12613.0,0.5024,25350.0,70.25,3
Support,-29702,66605,18451,1605.13,18,18451.0,0.2721,25350.0,63.8,4
Support,-17009,32694,7843,828.38,38,7843.0,0.6906,25350.0,54.24,5
