Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,84,731,407,10.78,6,407.0,0.0544,386.0,93.16,1
Resistance,399,468,433,1.15,3,433.0,0.1218,386.0,22.77,2
Resistance,-35,1175,570,20.16,9,570.0,0.4767,386.0,18.49,3
Resistance,-132,1136,502,21.14,4,502.0,0.3005,386.0,12.88,4
Resistance,-204,1494,645,28.28,2,645.0,0.671,386.0,2.94,5
Support,-412,1071,329,24.71,18,329.0,0.1477,386.0,114.16,1
Support,-283,823,270,18.42,27,270.0,0.3005,386.0,86.95,2
Support,-289,635,173,15.41,44,173.0,0.5518,386.0,78.32,3
Support,-177,356,89,8.87,58,89.0,0.7694,386.0,74.41,4
Support,-186,429,121,10.24,24,121.0,0.6865,386.0,34.46,5
