Emiten,Pantulan_Tepat,Zona_Jebol,Pantulan_Terlewat,Abaikan_Valid,Accuracy,Precision,Recall,F1_Score
ADRO,471,0,0,0,1.0,1.0,1.0,1.0
AKRA,467,4,0,0,0.9915,0.9915,1.0,0.9957
APEX,471,0,0,0,1.0,1.0,1.0,1.0
ARII,471,0,0,0,1.0,1.0,1.0,1.0
BULL,471,0,0,0,1.0,1.0,1.0,1.0
BUMI,450,4,5,12,0.9809,0.9912,0.989,0.9901
DEWA,238,24,65,144,0.811,0.9084,0.7855,0.8425
DOID,413,20,14,24,0.9278,0.9538,0.9672,0.9605
ELSA,443,28,0,0,0.9406,0.9406,1.0,0.9694
ENRG,358,3,38,72,0.913,0.9917,0.904,0.9458
FIRE,471,0,0,0,1.0,1.0,1.0,1.0
HRUM,471,0,0,0,1.0,1.0,1.0,1.0
INDY,471,0,0,0,1.0,1.0,1.0,1.0
ITMA,466,3,0,2,0.9936,0.9936,1.0,0.9968
ITMG,471,0,0,0,1.0,1.0,1.0,1.0
KKGI,471,0,0,0,1.0,1.0,1.0,1.0
MBSS,454,17,0,0,0.9639,0.9639,1.0,0.9816
MEDC,471,0,0,0,1.0,1.0,1.0,1.0
PGAS,471,0,0,0,1.0,1.0,1.0,1.0
PTBA,471,0,0,0,1.0,1.0,1.0,1.0
RUIS,471,0,0,0,1.0,1.0,1.0,1.0
SOCI,459,4,3,5,0.9851,0.9914,0.9935,0.9924
TCPI,471,0,0,0,1.0,1.0,1.0,1.0
TEBE,398,6,28,39,0.9278,0.9851,0.9343,0.959
TPMA,471,0,0,0,1.0,1.0,1.0,1.0
WINS,471,0,0,0,1.0,1.0,1.0,1.0
