Tanggal,Open,High,Low,Close,Volume,Pivot_High,Pivot_Low
2019-12-26,1351.2718505859375,1366.2305908203125,1316.3681640625,1316.3681640625,6411941,,
2019-12-27,1321.3543701171875,1321.3543701171875,1241.574462890625,1246.560791015625,11958803,,
2019-12-30,1246.560791015625,1251.5469970703125,1176.7532958984375,1181.7396240234375,14770740,,
2020-01-02,1181.7396240234375,1206.6707763671875,1126.890869140625,1171.76708984375,6210988,,1126.890869140625
2020-01-03,1176.7532958984375,1216.643310546875,1171.76708984375,1201.6845703125,11944564,,
2020-01-06,1211.656982421875,1271.491943359375,1191.7120361328125,1266.5057373046875,21481203,,
2020-01-07,1266.5057373046875,1281.4644775390625,1226.61572265625,1226.61572265625,12683998,1281.4644775390625,
2020-01-08,1226.61572265625,1226.61572265625,1181.7396240234375,1186.725830078125,8227737,,
2020-01-09,1186.725830078125,1221.6295166015625,1181.7396240234375,1191.7120361328125,7941249,,
2020-01-10,1191.7120361328125,1196.6983642578125,1126.890869140625,1146.8359375,17428553,,
2020-01-13,1146.8359375,1161.7945556640625,1126.890869140625,1126.890869140625,10109415,,
2020-01-14,1126.890869140625,1151.8221435546875,1116.91845703125,1141.849609375,8713775,,
2020-01-15,1141.849609375,1151.8221435546875,1106.9459228515625,1111.93212890625,8489959,,
2020-01-16,1111.93212890625,1121.9046630859375,1082.0147705078125,1087.0009765625,10039222,,
2020-01-17,1087.0009765625,1087.0009765625,1042.124755859375,1042.124755859375,12484550,,
2020-01-20,1042.124755859375,1042.124755859375,1002.23486328125,1007.2210693359376,13719347,,
2020-01-21,1007.2210693359376,1106.9459228515625,997.2485961914062,1077.0284423828125,25785245,1106.9459228515625,997.2485961914062
2020-01-22,1077.0284423828125,1091.9871826171875,1007.2210693359376,1047.1109619140625,26804951,,
2020-01-23,1047.1109619140625,1072.042236328125,1027.166015625,1057.08349609375,6217406,,
2020-01-24,1057.08349609375,1087.0009765625,1032.15234375,1082.0147705078125,7527812,1087.0009765625,
2020-01-27,1072.042236328125,1082.0147705078125,1027.166015625,1032.15234375,7916280,,
2020-01-28,1017.1935424804688,1032.15234375,987.276123046875,1027.166015625,9374994,,987.276123046875
2020-01-29,1032.15234375,1047.1109619140625,1012.2073364257812,1017.1935424804688,6438615,1047.1109619140625,
2020-01-30,1017.1935424804688,1027.166015625,1002.23486328125,1012.2073364257812,3673306,,
2020-01-31,1012.2073364257812,1017.1935424804688,977.3035888671876,982.2898559570312,10346266,,
2020-02-03,987.276123046875,1002.23486328125,957.358642578125,972.3173828125,6048842,,957.358642578125
2020-02-04,972.3173828125,1007.2210693359376,972.3173828125,1002.23486328125,5644329,,
2020-02-05,1002.23486328125,1012.2073364257812,987.276123046875,992.2623291015624,5562304,,
2020-02-06,997.2485961914062,1042.124755859375,997.2485961914062,1037.1385498046875,12612201,,
2020-02-07,1042.124755859375,1062.0697021484375,1022.1798095703124,1032.15234375,8336838,1062.0697021484375,
2020-02-10,1032.15234375,1042.124755859375,997.2485961914062,1007.2210693359376,4857063,,
2020-02-11,1012.2073364257812,1022.1798095703124,997.2485961914062,1012.2073364257812,3858115,,
