Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih,Z_Score,Mean_Reference,Std_Reference,Cluster
2020-01-16,62.0,61.0,,61.0,Support,61.0,75.0,-14.0,-1.0036676929034491,108.31343283582088,47.14053582710303,2
2020-01-20,63.0,60.0,63.0,60.0,Support,60.0,75.0,-15.0,-1.0248808586525129,108.31343283582088,47.14053582710303,2
2020-01-27,60.0,50.0,60.0,50.0,Support,50.0,75.0,-25.0,-1.2370125161431471,108.31343283582088,47.14053582710303,1
2020-05-13,52.0,50.0,,50.0,Support,50.0,75.0,-25.0,-1.2370125161431471,108.31343283582088,47.14053582710303,1
2020-10-16,52.0,50.0,,50.0,Support,50.0,75.0,-25.0,-1.2370125161431471,108.31343283582088,47.14053582710303,1
2020-10-20,60.0,50.0,60.0,50.0,Support,50.0,75.0,-25.0,-1.2370125161431471,108.31343283582088,47.14053582710303,1
2020-10-27,54.0,50.0,,50.0,Support,50.0,75.0,-25.0,-1.2370125161431471,108.31343283582088,47.14053582710303,1
2020-11-10,78.0,67.0,78.0,,Resistance,78.0,75.0,3.0,-0.6430438751693708,108.31343283582088,47.14053582710303,1
2020-11-16,70.0,64.0,70.0,64.0,Support,64.0,75.0,-11.0,-0.940028195656259,108.31343283582088,47.14053582710303,2
2020-11-19,69.0,62.0,69.0,62.0,Support,62.0,75.0,-13.0,-0.982454527154386,108.31343283582088,47.14053582710303,2
2020-11-23,69.0,63.0,69.0,63.0,Support,63.0,75.0,-12.0,-0.9612413614053223,108.31343283582088,47.14053582710303,2
2020-12-01,65.0,60.0,,60.0,Support,60.0,75.0,-15.0,-1.0248808586525129,108.31343283582088,47.14053582710303,2
2020-12-10,70.0,67.0,,67.0,Support,67.0,75.0,-8.0,-0.8763886984090686,108.31343283582088,47.14053582710303,0
2020-12-23,70.0,67.0,,67.0,Support,67.0,75.0,-8.0,-0.8763886984090686,108.31343283582088,47.14053582710303,0
2021-01-04,70.0,67.0,,67.0,Support,67.0,75.0,-8.0,-0.8763886984090686,108.31343283582088,47.14053582710303,0
2021-01-06,71.0,67.0,,67.0,Support,67.0,75.0,-8.0,-0.8763886984090686,108.31343283582088,47.14053582710303,0
2021-01-07,92.0,68.0,92.0,,Resistance,92.0,75.0,17.0,-0.3460595546824825,108.31343283582088,47.14053582710303,1
2021-01-12,78.0,71.0,78.0,,Resistance,78.0,75.0,3.0,-0.6430438751693708,108.31343283582088,47.14053582710303,1
2021-01-14,71.0,67.0,,67.0,Support,67.0,75.0,-8.0,-0.8763886984090686,108.31343283582088,47.14053582710303,0
2021-01-20,78.0,67.0,78.0,67.0,Support,67.0,75.0,-8.0,-0.8763886984090686,108.31343283582088,47.14053582710303,0
2021-01-20,78.0,67.0,78.0,67.0,Resistance,78.0,75.0,3.0,-0.6430438751693708,108.31343283582088,47.14053582710303,1
2021-01-22,100.0,75.0,100.0,,Resistance,100.0,75.0,25.0,-0.176354228689975,108.31343283582088,47.14053582710303,1
2021-01-28,81.0,67.0,81.0,,Resistance,81.0,75.0,6.0,-0.5794043779221805,108.31343283582088,47.14053582710303,1
2021-02-01,71.0,61.0,71.0,61.0,Support,61.0,75.0,-14.0,-1.0036676929034491,108.31343283582088,47.14053582710303,2
2021-02-05,75.0,68.0,,68.0,Support,68.0,75.0,-7.0,-0.8551755326600051,108.31343283582088,47.14053582710303,0
2021-02-11,79.0,74.0,,74.0,Support,74.0,75.0,-1.0,-0.7278965381656245,108.31343283582088,47.14053582710303,0
2021-02-18,140.0,101.0,140.0,,Resistance,140.0,75.0,65.0,0.6721724012725626,108.31343283582088,47.14053582710303,0
2021-03-26,200.0,173.0,200.0,,Resistance,200.0,75.0,125.0,1.944962346216369,108.31343283582088,47.14053582710303,0
2021-04-05,174.0,162.0,174.0,,Resistance,174.0,75.0,99.0,1.3934200367407197,108.31343283582088,47.14053582710303,0
2021-04-08,192.0,172.0,192.0,,Resistance,192.0,75.0,117.0,1.7752570202238616,108.31343283582088,47.14053582710303,0
2021-04-15,194.0,171.0,194.0,,Resistance,194.0,75.0,119.0,1.8176833517219884,108.31343283582088,47.14053582710303,0
2021-04-20,175.0,167.0,175.0,,Resistance,175.0,75.0,100.0,1.414633202489783,108.31343283582088,47.14053582710303,0
2021-04-28,159.0,143.0,159.0,143.0,Resistance,159.0,75.0,84.0,1.075222550504768,108.31343283582088,47.14053582710303,0
2021-05-06,174.0,158.0,174.0,,Resistance,174.0,75.0,99.0,1.3934200367407197,108.31343283582088,47.14053582710303,0
2021-05-21,161.0,145.0,161.0,,Resistance,161.0,75.0,86.0,1.117648882002895,108.31343283582088,47.14053582710303,0
2021-06-02,262.0,220.0,262.0,,Resistance,262.0,75.0,187.0,3.2601786226583025,108.31343283582088,47.14053582710303,2
2021-06-07,232.0,212.0,232.0,,Resistance,232.0,75.0,157.0,2.623783650186399,108.31343283582088,47.14053582710303,2
2021-06-10,202.0,177.0,202.0,177.0,Resistance,202.0,75.0,127.0,1.987388677714496,108.31343283582088,47.14053582710303,0
2021-06-23,159.0,151.0,159.0,,Resistance,159.0,75.0,84.0,1.075222550504768,108.31343283582088,47.14053582710303,0
2021-06-25,165.0,149.0,165.0,149.0,Resistance,165.0,75.0,90.0,1.2025015449991483,108.31343283582088,47.14053582710303,0
2021-07-09,173.0,150.0,173.0,,Resistance,173.0,75.0,98.0,1.3722068709916562,108.31343283582088,47.14053582710303,0
2021-07-13,186.0,159.0,186.0,,Resistance,186.0,75.0,111.0,1.647978025729481,108.31343283582088,47.14053582710303,0
2021-07-16,160.0,150.0,160.0,,Resistance,160.0,75.0,85.0,1.0964357162538314,108.31343283582088,47.14053582710303,0
