Emiten,Pantulan_Tepat,Zona_Jebol,Pantulan_Terlewat,Abaikan_Valid,Accuracy,Precision,Recall,F1_Score
ADRO,471,0,0,0,1.0,1.0,1.0,1.0
AKRA,460,11,0,0,0.9766,0.9766,1.0,0.9882
APEX,471,0,0,0,1.0,1.0,1.0,1.0
ARII,471,0,0,0,1.0,1.0,1.0,1.0
BULL,464,4,1,2,0.9894,0.9915,0.9978,0.9946
BUMI,462,6,1,2,0.9851,0.9872,0.9978,0.9925
DEWA,233,26,67,145,0.8025,0.8996,0.7767,0.8336
DOID,454,13,1,3,0.9703,0.9722,0.9978,0.9848
ELSA,435,36,0,0,0.9236,0.9236,1.0,0.9603
ENRG,399,3,25,44,0.9406,0.9925,0.941,0.9661
FIRE,471,0,0,0,1.0,1.0,1.0,1.0
HRUM,471,0,0,0,1.0,1.0,1.0,1.0
INDY,471,0,0,0,1.0,1.0,1.0,1.0
ITMA,434,18,6,13,0.949,0.9602,0.9864,0.9731
ITMG,471,0,0,0,1.0,1.0,1.0,1.0
KKGI,471,0,0,0,1.0,1.0,1.0,1.0
MBSS,454,17,0,0,0.9639,0.9639,1.0,0.9816
MEDC,471,0,0,0,1.0,1.0,1.0,1.0
PGAS,471,0,0,0,1.0,1.0,1.0,1.0
PTBA,471,0,0,0,1.0,1.0,1.0,1.0
RUIS,471,0,0,0,1.0,1.0,1.0,1.0
SOCI,460,6,2,3,0.983,0.9871,0.9957,0.9914
TCPI,471,0,0,0,1.0,1.0,1.0,1.0
TEBE,402,8,27,34,0.9257,0.9805,0.9371,0.9583
TPMA,471,0,0,0,1.0,1.0,1.0,1.0
WINS,471,0,0,0,1.0,1.0,1.0,1.0
