Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,-102,605,252,11.77,33,252.0,0.115,226.0,263.91,1
Resistance,-57,657,300,11.9,21,300.0,0.3274,226.0,62.23,2
Resistance,68,609,339,9.02,18,339.0,0.5,226.0,35.29,3
Resistance,93,652,373,9.3,8,373.0,0.6504,226.0,12.11,4
Resistance,171,710,440,8.98,7,440.0,0.9469,226.0,7.32,5
Resistance,205,616,410,6.86,6,410.0,0.8142,226.0,7.28,6
Resistance,265,824,544,9.32,7,544.0,1.4071,226.0,4.94,7
Resistance,98,1312,705,20.25,6,705.0,2.1195,226.0,2.82,8
Resistance,113,1104,609,16.52,4,609.0,1.6947,226.0,2.35,9
Resistance,56,904,480,14.14,2,480.0,1.1239,226.0,1.76,10
Support,168,276,222,1.79,6,222.0,0.0177,226.0,216.61,1
Support,175,258,216,1.38,7,216.0,0.0442,226.0,129.04,2
Support,168,252,210,1.41,5,210.0,0.0708,226.0,61.88,3
Support,174,234,204,1.0,4,204.0,0.0973,226.0,37.26,4
Support,162,228,195,1.1,5,195.0,0.1372,226.0,33.97,5
Support,111,204,157,1.55,8,157.0,0.3053,226.0,25.37,6
Support,93,235,164,2.38,7,164.0,0.2743,226.0,24.62,7
Support,169,212,191,0.71,2,191.0,0.1549,226.0,12.13,8
Support,126,217,171,1.53,3,171.0,0.2434,226.0,11.84,9
Support,79,212,146,2.22,4,146.0,0.354,226.0,10.99,10
