Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,129,150,140,10.42,39
Resistance,175,190,183,7.45,55
Resistance,205,222,214,8.49,61
Resistance,237,255,246,8.76,34
Resistance,255,300,277,22.89,20
Support,83,83,83,0.0,1
