Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,336,336,336,0.0,1
Support,34,48,41,6.79,2
Support,55,62,58,3.8,14
Support,70,79,75,4.46,9
Support,97,107,102,5.39,4
Support,121,128,124,3.25,2
Support,130,137,134,3.54,4
Support,146,158,152,5.87,5
Support,173,187,180,6.82,3
Support,193,202,198,4.59,10
Support,311,311,311,0.0,1
