Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,259,299,279,19.85,49
Resistance,339,378,359,19.05,36
Resistance,401,457,429,27.84,20
Support,122,146,134,12.13,10
Support,154,193,173,19.42,13
Support,223,239,231,8.07,38
