Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,80,105,92,12.43,52
Resistance,143,181,162,19.14,38
Resistance,230,262,246,16.25,4
Support,50,50,50,0.0,5
Support,61,65,63,2.12,17
Support,67,73,70,2.85,18
