Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih,Z_Score,Mean_Reference,Std_Reference,Cluster
2020-01-02,85.0,74.0,,74.0,Support,74.0,90.0,-16.0,-1.025167660328969,126.159793814433,50.87928134379042,3
2020-01-06,91.0,79.0,91.0,79.0,Resistance,91.0,90.0,1.0,-0.6910434441252986,126.159793814433,50.87928134379042,7
2020-01-06,91.0,79.0,91.0,79.0,Support,79.0,90.0,-11.0,-0.9268958320337718,126.159793814433,50.87928134379042,7
2020-01-15,77.0,74.0,,74.0,Support,74.0,90.0,-16.0,-1.025167660328969,126.159793814433,50.87928134379042,3
2020-01-28,71.0,68.0,,68.0,Support,68.0,90.0,-22.0,-1.1430938542832054,126.159793814433,50.87928134379042,2
2020-02-03,72.0,58.0,,58.0,Support,58.0,90.0,-32.0,-1.3396375108735998,126.159793814433,50.87928134379042,6
2020-02-05,73.0,65.0,,65.0,Support,65.0,90.0,-25.0,-1.202056951260324,126.159793814433,50.87928134379042,2
2020-02-10,67.0,64.0,,64.0,Support,64.0,90.0,-26.0,-1.2217113169193632,126.159793814433,50.87928134379042,2
2020-02-12,65.0,62.0,,62.0,Support,62.0,90.0,-28.0,-1.261020048237442,126.159793814433,50.87928134379042,4
2020-02-20,66.0,62.0,,62.0,Support,62.0,90.0,-28.0,-1.261020048237442,126.159793814433,50.87928134379042,4
2020-02-25,65.0,53.0,,53.0,Support,53.0,90.0,-37.0,-1.437909339168797,126.159793814433,50.87928134379042,5
2020-02-28,57.0,51.0,,51.0,Support,51.0,90.0,-39.0,-1.4772180704868758,126.159793814433,50.87928134379042,5
2020-03-03,65.0,50.0,,50.0,Support,50.0,90.0,-40.0,-1.4968724361459151,126.159793814433,50.87928134379042,5
2020-03-06,64.0,52.0,,52.0,Support,52.0,90.0,-38.0,-1.4575637048278365,126.159793814433,50.87928134379042,5
2020-03-12,59.0,53.0,,53.0,Support,53.0,90.0,-37.0,-1.437909339168797,126.159793814433,50.87928134379042,5
2020-03-17,59.0,56.0,,56.0,Support,56.0,90.0,-34.0,-1.3789462421916787,126.159793814433,50.87928134379042,0
2020-03-20,59.0,57.0,,57.0,Support,57.0,90.0,-33.0,-1.3592918765326392,126.159793814433,50.87928134379042,6
2020-03-30,59.0,56.0,,56.0,Support,56.0,90.0,-34.0,-1.3789462421916787,126.159793814433,50.87928134379042,0
2020-04-02,58.0,55.0,,55.0,Support,55.0,90.0,-35.0,-1.398600607850718,126.159793814433,50.87928134379042,0
2020-04-16,58.0,55.0,,55.0,Support,55.0,90.0,-35.0,-1.398600607850718,126.159793814433,50.87928134379042,0
2020-04-22,56.0,54.0,,54.0,Support,54.0,90.0,-36.0,-1.4182549735097576,126.159793814433,50.87928134379042,0
2020-04-24,56.0,54.0,,54.0,Support,54.0,90.0,-36.0,-1.4182549735097576,126.159793814433,50.87928134379042,0
2020-05-04,57.0,55.0,,55.0,Support,55.0,90.0,-35.0,-1.398600607850718,126.159793814433,50.87928134379042,0
2020-05-29,71.0,65.0,,65.0,Support,65.0,90.0,-25.0,-1.202056951260324,126.159793814433,50.87928134379042,2
2020-06-04,72.0,68.0,,68.0,Support,68.0,90.0,-22.0,-1.1430938542832054,126.159793814433,50.87928134379042,2
2020-06-11,70.0,66.0,,66.0,Support,66.0,90.0,-24.0,-1.1824025856012843,126.159793814433,50.87928134379042,2
2020-06-15,70.0,66.0,,66.0,Support,66.0,90.0,-24.0,-1.1824025856012843,126.159793814433,50.87928134379042,2
2020-06-22,70.0,67.0,,67.0,Support,67.0,90.0,-23.0,-1.162748219942245,126.159793814433,50.87928134379042,2
2020-07-01,67.0,65.0,,65.0,Support,65.0,90.0,-25.0,-1.202056951260324,126.159793814433,50.87928134379042,2
2020-07-09,69.0,65.0,,65.0,Support,65.0,90.0,-25.0,-1.202056951260324,126.159793814433,50.87928134379042,2
