Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih
2020-01-06,3837.5,3762.5,,3762.5,Support,3762.5,5975.0,-2212.5
2020-01-08,3775.0,3687.5,,3687.5,Support,3687.5,5975.0,-2287.5
2020-01-23,3912.5,3850.0,,3850.0,Support,3850.0,5975.0,-2125.0
2020-01-28,3912.5,3800.0,,3800.0,Support,3800.0,5975.0,-2175.0
2020-02-03,3787.5,3675.0,,3675.0,Support,3675.0,5975.0,-2300.0
2020-02-10,3875.0,3800.0,,3800.0,Support,3800.0,5975.0,-2175.0
2020-02-14,3925.0,3875.0,,3875.0,Support,3875.0,5975.0,-2100.0
2020-02-24,3912.5,3825.0,,3825.0,Support,3825.0,5975.0,-2150.0
2020-02-28,3637.5,3275.0,,3275.0,Support,3275.0,5975.0,-2700.0
2020-03-09,3500.0,3287.5,,3287.5,Support,3287.5,5975.0,-2687.5
2020-03-13,3237.5,3000.0,,3000.0,Support,3000.0,5975.0,-2975.0
2020-03-26,2290.0,1890.0,,1890.0,Support,1890.0,5975.0,-4085.0
2020-04-02,2375.0,2180.0,,2180.0,Support,2180.0,5975.0,-3795.0
2020-04-16,2200.0,2075.0,,2075.0,Support,2075.0,5975.0,-3900.0
2020-04-29,2110.0,2000.0,,2000.0,Support,2000.0,5975.0,-3975.0
2020-05-18,1900.0,1830.0,,1830.0,Support,1830.0,5975.0,-4145.0
2020-05-27,2100.0,2005.0,,2005.0,Support,2005.0,5975.0,-3970.0
2020-06-05,2435.0,2300.0,,2300.0,Support,2300.0,5975.0,-3675.0
2020-06-12,2450.0,2215.0,,2215.0,Support,2215.0,5975.0,-3760.0
2020-06-18,2485.0,2390.0,,2390.0,Support,2390.0,5975.0,-3585.0
2020-06-23,2425.0,2345.0,,2345.0,Support,2345.0,5975.0,-3630.0
2020-06-29,2500.0,2435.0,,2435.0,Support,2435.0,5975.0,-3540.0
2020-07-01,2512.5,2455.0,,2455.0,Support,2455.0,5975.0,-3520.0
2020-07-03,2537.5,2450.0,,2450.0,Support,2450.0,5975.0,-3525.0
2020-07-08,2675.0,2512.5,,2512.5,Support,2512.5,5975.0,-3462.5
2020-07-10,2637.5,2562.5,,2562.5,Support,2562.5,5975.0,-3412.5
2020-07-14,2662.5,2600.0,,2600.0,Support,2600.0,5975.0,-3375.0
2020-07-20,2612.5,2525.0,,2525.0,Support,2525.0,5975.0,-3450.0
2020-08-07,2900.0,2812.5,,2812.5,Support,2812.5,5975.0,-3162.5
2020-08-14,3050.0,2975.0,,2975.0,Support,2975.0,5975.0,-3000.0
2020-08-24,3087.5,2962.5,,2962.5,Support,2962.5,5975.0,-3012.5
2020-09-01,3062.5,2937.5,,2937.5,Support,2937.5,5975.0,-3037.5
2020-09-07,2975.0,2887.5,,2887.5,Support,2887.5,5975.0,-3087.5
2020-09-11,2762.5,2525.0,,2525.0,Support,2525.0,5975.0,-3450.0
2020-09-24,2575.0,2500.0,,2500.0,Support,2500.0,5975.0,-3475.0
2020-09-30,2575.0,2430.0,,2430.0,Support,2430.0,5975.0,-3545.0
2020-10-07,2775.0,2687.5,,2687.5,Support,2687.5,5975.0,-3287.5
2020-10-13,2837.5,2762.5,,2762.5,Support,2762.5,5975.0,-3212.5
2020-10-16,2825.0,2725.0,,2725.0,Support,2725.0,5975.0,-3250.0
2020-10-22,2775.0,2700.0,,2700.0,Support,2700.0,5975.0,-3275.0
2020-11-02,3012.5,2800.0,3012.5,2800.0,Support,2800.0,5975.0,-3175.0
2020-11-04,3012.5,2850.0,3012.5,2850.0,Support,2850.0,5975.0,-3125.0
2020-11-13,3125.0,3037.5,,3037.5,Support,3037.5,5975.0,-2937.5
2020-11-18,3175.0,3075.0,,3075.0,Support,3075.0,5975.0,-2900.0
2020-11-30,3312.5,3112.5,,3112.5,Support,3112.5,5975.0,-2862.5
2020-12-04,3300.0,3212.5,,3212.5,Support,3212.5,5975.0,-2762.5
2020-12-08,3362.5,3300.0,,3300.0,Support,3300.0,5975.0,-2675.0
2020-12-15,3362.5,3300.0,,3300.0,Support,3300.0,5975.0,-2675.0
2020-12-23,3300.0,3100.0,,3100.0,Support,3100.0,5975.0,-2875.0
2021-01-04,3262.5,3112.5,,3112.5,Support,3112.5,5975.0,-2862.5
2021-01-06,3262.5,3137.5,,3137.5,Support,3137.5,5975.0,-2837.5
2021-01-18,3475.0,3300.0,,3300.0,Support,3300.0,5975.0,-2675.0
2021-01-25,3650.0,3512.5,,3512.5,Support,3512.5,5975.0,-2462.5
2021-02-01,3362.5,3100.0,,3100.0,Support,3100.0,5975.0,-2875.0
2021-02-09,3350.0,3225.0,3350.0,3225.0,Support,3225.0,5975.0,-2750.0
2021-02-19,3200.0,3100.0,,3100.0,Support,3100.0,5975.0,-2875.0
2021-02-23,3187.5,3150.0,,3150.0,Support,3150.0,5975.0,-2825.0
2021-02-26,3162.5,3050.0,,3050.0,Support,3050.0,5975.0,-2925.0
2021-03-16,3362.5,3250.0,,3250.0,Support,3250.0,5975.0,-2725.0
2021-03-25,3237.5,3162.5,,3162.5,Support,3162.5,5975.0,-2812.5
2021-03-31,3162.5,3062.5,,3062.5,Support,3062.5,5975.0,-2912.5
2021-04-06,3150.0,3075.0,,3075.0,Support,3075.0,5975.0,-2900.0
2021-04-08,3187.5,3100.0,,3100.0,Support,3100.0,5975.0,-2875.0
2021-04-13,3175.0,3100.0,,3100.0,Support,3100.0,5975.0,-2875.0
2021-04-15,3200.0,3112.5,,3112.5,Support,3112.5,5975.0,-2862.5
2021-05-04,3050.0,2987.5,,2987.5,Support,2987.5,5975.0,-2987.5
2021-05-11,3000.0,2925.0,,2925.0,Support,2925.0,5975.0,-3050.0
2021-05-20,2875.0,2800.0,,2800.0,Support,2800.0,5975.0,-3175.0
2021-05-27,3000.0,2875.0,3000.0,2875.0,Support,2875.0,5975.0,-3100.0
2021-06-28,2950.0,2837.5,,2837.5,Support,2837.5,5975.0,-3137.5
2021-07-07,2912.5,2837.5,,2837.5,Support,2837.5,5975.0,-3137.5
2021-07-14,2912.5,2825.0,,2825.0,Support,2825.0,5975.0,-3150.0
