Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih
2020-01-03,1400.0,1325.0,1400.0,,Resistance,1400.0,1095.0,305.0
2020-01-10,1315.0,1285.0,1315.0,,Resistance,1315.0,1095.0,220.0
2020-01-20,1260.0,1225.0,1260.0,,Resistance,1260.0,1095.0,165.0
2020-01-24,1220.0,1185.0,1220.0,,Resistance,1220.0,1095.0,125.0
2020-01-29,1195.0,1165.0,1195.0,,Resistance,1195.0,1095.0,100.0
2020-01-31,1170.0,1145.0,1170.0,,Resistance,1170.0,1095.0,75.0
2020-02-06,1245.0,1185.0,1245.0,,Resistance,1245.0,1095.0,150.0
2020-02-18,1250.0,1180.0,1250.0,,Resistance,1250.0,1095.0,155.0
2020-02-20,1240.0,1220.0,1240.0,,Resistance,1240.0,1095.0,145.0
2020-03-02,1105.0,1000.0,,1000.0,Support,1000.0,1095.0,-95.0
2020-03-05,1170.0,1125.0,1170.0,,Resistance,1170.0,1095.0,75.0
2020-03-13,955.0,840.0,,840.0,Support,840.0,1095.0,-255.0
2020-03-23,700.0,615.0,,615.0,Support,615.0,1095.0,-480.0
2020-03-31,745.0,670.0,745.0,670.0,Support,670.0,1095.0,-425.0
2020-04-02,700.0,650.0,,650.0,Support,650.0,1095.0,-445.0
2020-04-09,765.0,705.0,,705.0,Support,705.0,1095.0,-390.0
2020-04-16,765.0,730.0,,730.0,Support,730.0,1095.0,-365.0
2020-04-21,785.0,745.0,,745.0,Support,745.0,1095.0,-350.0
2020-04-27,755.0,720.0,,720.0,Support,720.0,1095.0,-375.0
2020-05-04,755.0,715.0,,715.0,Support,715.0,1095.0,-380.0
2020-05-08,725.0,715.0,,715.0,Support,715.0,1095.0,-380.0
2020-05-13,730.0,700.0,,700.0,Support,700.0,1095.0,-395.0
2020-05-18,695.0,665.0,,665.0,Support,665.0,1095.0,-430.0
2020-06-05,765.0,745.0,,745.0,Support,745.0,1095.0,-350.0
2020-06-15,765.0,720.0,,720.0,Support,720.0,1095.0,-375.0
2020-06-25,825.0,800.0,,800.0,Support,800.0,1095.0,-295.0
2020-06-29,805.0,780.0,,780.0,Support,780.0,1095.0,-315.0
2020-07-10,845.0,775.0,,775.0,Support,775.0,1095.0,-320.0
2020-07-24,815.0,800.0,,800.0,Support,800.0,1095.0,-295.0
2020-08-03,810.0,755.0,,755.0,Support,755.0,1095.0,-340.0
2020-08-07,785.0,765.0,,765.0,Support,765.0,1095.0,-330.0
2020-09-01,815.0,795.0,,795.0,Support,795.0,1095.0,-300.0
2020-09-11,770.0,725.0,,725.0,Support,725.0,1095.0,-370.0
2020-09-17,775.0,760.0,,760.0,Support,760.0,1095.0,-335.0
2020-09-22,755.0,735.0,,735.0,Support,735.0,1095.0,-360.0
2020-09-24,745.0,715.0,,715.0,Support,715.0,1095.0,-380.0
2020-10-13,800.0,785.0,,785.0,Support,785.0,1095.0,-310.0
2020-10-16,790.0,775.0,,775.0,Support,775.0,1095.0,-320.0
2020-10-20,790.0,780.0,,780.0,Support,780.0,1095.0,-315.0
