Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih
2020-01-02,256.0,230.0,256.0,,Resistance,256.0,50.0,206.0
2020-01-09,224.0,200.0,224.0,200.0,Resistance,224.0,50.0,174.0
2020-01-28,179.0,137.0,179.0,,Resistance,179.0,50.0,129.0
2020-02-12,148.0,111.0,148.0,,Resistance,148.0,50.0,98.0
2020-02-18,115.0,98.0,115.0,,Resistance,115.0,50.0,65.0
2020-02-24,120.0,100.0,120.0,,Resistance,120.0,50.0,70.0
2020-02-27,113.0,96.0,113.0,,Resistance,113.0,50.0,63.0
2020-03-06,99.0,93.0,99.0,,Resistance,99.0,50.0,49.0
2020-03-23,54.0,50.0,54.0,,Resistance,54.0,50.0,4.0
2020-03-26,58.0,50.0,58.0,,Resistance,58.0,50.0,8.0
2020-04-07,52.0,50.0,52.0,,Resistance,52.0,50.0,2.0
2020-06-04,53.0,50.0,53.0,,Resistance,53.0,50.0,3.0
2020-06-08,53.0,50.0,53.0,,Resistance,53.0,50.0,3.0
2020-06-30,51.0,50.0,51.0,,Resistance,51.0,50.0,1.0
2020-07-21,116.0,106.0,116.0,,Resistance,116.0,50.0,66.0
2020-07-28,98.0,90.0,98.0,,Resistance,98.0,50.0,48.0
2020-08-07,95.0,70.0,95.0,,Resistance,95.0,50.0,45.0
2020-08-14,87.0,73.0,87.0,,Resistance,87.0,50.0,37.0
2020-08-24,82.0,70.0,82.0,,Resistance,82.0,50.0,32.0
2020-08-28,85.0,73.0,85.0,,Resistance,85.0,50.0,35.0
2020-09-01,79.0,70.0,79.0,70.0,Resistance,79.0,50.0,29.0
2020-09-04,81.0,73.0,81.0,,Resistance,81.0,50.0,31.0
2020-09-10,74.0,67.0,74.0,,Resistance,74.0,50.0,24.0
2020-09-15,70.0,63.0,70.0,,Resistance,70.0,50.0,20.0
2020-09-21,69.0,52.0,69.0,52.0,Resistance,69.0,50.0,19.0
2020-09-28,71.0,52.0,71.0,,Resistance,71.0,50.0,21.0
2020-10-01,97.0,83.0,97.0,,Resistance,97.0,50.0,47.0
2020-10-07,91.0,83.0,91.0,,Resistance,91.0,50.0,41.0
2020-10-09,85.0,74.0,85.0,74.0,Resistance,85.0,50.0,35.0
2020-10-16,80.0,72.0,80.0,,Resistance,80.0,50.0,30.0
2020-10-21,74.0,68.0,74.0,,Resistance,74.0,50.0,24.0
2020-10-26,75.0,65.0,75.0,,Resistance,75.0,50.0,25.0
2020-11-03,71.0,62.0,71.0,,Resistance,71.0,50.0,21.0
2020-11-12,69.0,63.0,69.0,,Resistance,69.0,50.0,19.0
2020-11-17,66.0,61.0,66.0,,Resistance,66.0,50.0,16.0
2020-11-19,67.0,62.0,67.0,,Resistance,67.0,50.0,17.0
2020-11-25,73.0,64.0,73.0,,Resistance,73.0,50.0,23.0
2020-12-04,81.0,74.0,81.0,,Resistance,81.0,50.0,31.0
2020-12-08,77.0,70.0,77.0,,Resistance,77.0,50.0,27.0
2020-12-16,79.0,71.0,79.0,,Resistance,79.0,50.0,29.0
2020-12-21,83.0,77.0,83.0,,Resistance,83.0,50.0,33.0
2020-12-28,78.0,71.0,78.0,,Resistance,78.0,50.0,28.0
2021-01-05,74.0,67.0,74.0,,Resistance,74.0,50.0,24.0
2021-01-07,74.0,71.0,74.0,,Resistance,74.0,50.0,24.0
2021-01-12,81.0,70.0,81.0,,Resistance,81.0,50.0,31.0
2021-01-15,74.0,67.0,74.0,,Resistance,74.0,50.0,24.0
2021-01-21,70.0,65.0,70.0,,Resistance,70.0,50.0,20.0
2021-02-01,60.0,53.0,60.0,,Resistance,60.0,50.0,10.0
2021-02-03,61.0,54.0,61.0,,Resistance,61.0,50.0,11.0
2021-02-10,64.0,58.0,64.0,,Resistance,64.0,50.0,14.0
2021-02-23,63.0,58.0,63.0,,Resistance,63.0,50.0,13.0
2021-03-02,64.0,60.0,64.0,,Resistance,64.0,50.0,14.0
2021-03-08,75.0,66.0,75.0,,Resistance,75.0,50.0,25.0
2021-03-17,66.0,62.0,66.0,,Resistance,66.0,50.0,16.0
2021-03-19,66.0,61.0,66.0,,Resistance,66.0,50.0,16.0
2021-03-23,65.0,61.0,65.0,,Resistance,65.0,50.0,15.0
2021-04-05,61.0,57.0,61.0,,Resistance,61.0,50.0,11.0
2021-04-27,59.0,51.0,59.0,,Resistance,59.0,50.0,9.0
2021-04-30,55.0,53.0,55.0,,Resistance,55.0,50.0,5.0
2021-05-17,56.0,51.0,56.0,,Resistance,56.0,50.0,6.0
2021-09-10,65.0,50.0,65.0,,Resistance,65.0,50.0,15.0
2021-09-23,67.0,57.0,67.0,,Resistance,67.0,50.0,17.0
2021-09-29,64.0,55.0,64.0,,Resistance,64.0,50.0,14.0
2021-10-06,56.0,50.0,56.0,,Resistance,56.0,50.0,6.0
2021-10-14,52.0,50.0,52.0,,Resistance,52.0,50.0,2.0
2021-10-18,52.0,50.0,52.0,,Resistance,52.0,50.0,2.0
2021-11-09,54.0,50.0,54.0,,Resistance,54.0,50.0,4.0
2021-11-11,53.0,50.0,53.0,,Resistance,53.0,50.0,3.0
2021-11-16,53.0,50.0,53.0,,Resistance,53.0,50.0,3.0
2021-11-19,61.0,51.0,61.0,,Resistance,61.0,50.0,11.0
2021-11-26,55.0,52.0,55.0,,Resistance,55.0,50.0,5.0
2021-12-13,54.0,50.0,54.0,,Resistance,54.0,50.0,4.0
2021-12-21,80.0,70.0,80.0,,Resistance,80.0,50.0,30.0
2021-12-30,69.0,58.0,69.0,,Resistance,69.0,50.0,19.0
2022-01-11,56.0,51.0,56.0,,Resistance,56.0,50.0,6.0
2022-01-13,54.0,51.0,54.0,,Resistance,54.0,50.0,4.0
2022-01-18,54.0,51.0,54.0,,Resistance,54.0,50.0,4.0
2022-01-24,62.0,55.0,62.0,,Resistance,62.0,50.0,12.0
2022-01-31,54.0,51.0,54.0,,Resistance,54.0,50.0,4.0
2022-02-04,53.0,50.0,53.0,50.0,Resistance,53.0,50.0,3.0
2022-03-24,53.0,50.0,53.0,,Resistance,53.0,50.0,3.0
2022-04-08,69.0,61.0,69.0,,Resistance,69.0,50.0,19.0
2022-04-12,65.0,54.0,65.0,,Resistance,65.0,50.0,15.0
2022-04-14,59.0,53.0,59.0,,Resistance,59.0,50.0,9.0
2022-04-26,54.0,52.0,54.0,,Resistance,54.0,50.0,4.0
2022-05-09,54.0,52.0,54.0,,Resistance,54.0,50.0,4.0
2022-05-24,56.0,51.0,56.0,,Resistance,56.0,50.0,6.0
2022-05-30,66.0,55.0,66.0,,Resistance,66.0,50.0,16.0
