Emiten,Pantulan_Tepat,Zona_Jebol,Pantulan_Terlewat,Abaikan_Valid,Accuracy,Precision,Recall,F1_Score
ADRO,402,6,18,45,0.949,0.9853,0.9571,0.971
AKRA,305,43,47,76,0.8089,0.8764,0.8665,0.8714
APEX,471,0,0,0,1.0,1.0,1.0,1.0
ARII,471,0,0,0,1.0,1.0,1.0,1.0
BULL,439,6,8,18,0.9703,0.9865,0.9821,0.9843
BUMI,441,3,10,17,0.9724,0.9932,0.9778,0.9855
DEWA,186,3,84,198,0.8153,0.9841,0.6889,0.8105
DOID,244,14,76,137,0.8089,0.9457,0.7625,0.8443
ELSA,456,15,0,0,0.9682,0.9682,1.0,0.9838
ENRG,336,4,42,89,0.9023,0.9882,0.8889,0.9359
FIRE,471,0,0,0,1.0,1.0,1.0,1.0
HRUM,471,0,0,0,1.0,1.0,1.0,1.0
INDY,430,6,11,24,0.9639,0.9862,0.9751,0.9806
ITMA,97,47,106,221,0.6752,0.6736,0.4778,0.5591
ITMG,451,20,0,0,0.9575,0.9575,1.0,0.9783
KKGI,380,23,31,37,0.8854,0.9429,0.9246,0.9337
MBSS,421,8,11,31,0.9597,0.9814,0.9745,0.9779
MEDC,450,21,0,0,0.9554,0.9554,1.0,0.9772
PGAS,385,19,27,40,0.9023,0.953,0.9345,0.9436
PTBA,471,0,0,0,1.0,1.0,1.0,1.0
RUIS,467,3,1,0,0.9915,0.9936,0.9979,0.9957
SOCI,437,18,7,9,0.9469,0.9604,0.9842,0.9722
TCPI,442,10,8,11,0.9618,0.9779,0.9822,0.98
TEBE,360,3,41,67,0.9066,0.9917,0.8978,0.9424
TPMA,471,0,0,0,1.0,1.0,1.0,1.0
WINS,460,11,0,0,0.9766,0.9766,1.0,0.9882
