Emiten,Pantulan_Tepat,Zona_Jebol,Pantulan_Terlewat,Abaikan_Valid,Accuracy,Precision,Recall,F1_Score
ADRO,471,0,0,0,1.0,1.0,1.0,1.0
AKRA,460,11,0,0,0.9766,0.9766,1.0,0.9882
APEX,471,0,0,0,1.0,1.0,1.0,1.0
ARII,471,0,0,0,1.0,1.0,1.0,1.0
BULL,466,3,1,1,0.9915,0.9936,0.9979,0.9957
BUMI,464,6,1,0,0.9851,0.9872,0.9978,0.9925
DEWA,241,23,64,143,0.8153,0.9129,0.7902,0.8471
DOID,465,6,0,0,0.9873,0.9873,1.0,0.9936
ELSA,429,42,0,0,0.9108,0.9108,1.0,0.9533
ENRG,404,3,24,40,0.9427,0.9926,0.9439,0.9677
FIRE,471,0,0,0,1.0,1.0,1.0,1.0
HRUM,471,0,0,0,1.0,1.0,1.0,1.0
INDY,471,0,0,0,1.0,1.0,1.0,1.0
ITMA,443,16,4,8,0.9575,0.9651,0.9911,0.9779
ITMG,471,0,0,0,1.0,1.0,1.0,1.0
KKGI,471,0,0,0,1.0,1.0,1.0,1.0
MBSS,456,15,0,0,0.9682,0.9682,1.0,0.9838
MEDC,471,0,0,0,1.0,1.0,1.0,1.0
PGAS,471,0,0,0,1.0,1.0,1.0,1.0
PTBA,471,0,0,0,1.0,1.0,1.0,1.0
RUIS,471,0,0,0,1.0,1.0,1.0,1.0
SOCI,460,6,2,3,0.983,0.9871,0.9957,0.9914
TCPI,471,0,0,0,1.0,1.0,1.0,1.0
TEBE,402,13,26,30,0.9172,0.9687,0.9393,0.9537
TPMA,471,0,0,0,1.0,1.0,1.0,1.0
WINS,471,0,0,0,1.0,1.0,1.0,1.0
