Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,2665,2767,2716,50.88,42,2716.0,0.0347,2625.0,940.3,1
Resistance,2846,2971,2909,62.61,16,2909.0,0.1082,2625.0,135.37,2
Resistance,3157,3346,3252,94.07,10,3252.0,0.2389,2625.0,40.18,3
Resistance,3701,3876,3788,87.1,2,3788.0,0.443,2625.0,4.41,4
Resistance,4393,4393,4393,0.0,1,4393.0,0.6735,2625.0,1.46,5
Support,2491,2578,2534,43.22,39,2534.0,0.0347,2625.0,873.13,1
Support,2344,2431,2387,43.72,29,2387.0,0.0907,2625.0,288.08,2
Support,2100,2247,2173,73.58,19,2173.0,0.1722,2625.0,104.29,3
Support,1776,2021,1898,122.81,17,1898.0,0.277,2625.0,59.24,4
Support,1446,1574,1510,63.76,12,1510.0,0.4248,2625.0,27.6,5
