Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,888,910,899,11.04,28,899.0,0.0274,875.0,748.09,1
Resistance,1036,1077,1056,20.15,10,1056.0,0.2069,875.0,46.11,2
Resistance,939,993,966,27.2,4,966.0,0.104,875.0,35.09,3
Resistance,1238,1348,1293,55.11,6,1293.0,0.4777,875.0,12.3,4
Resistance,1143,1172,1158,14.43,4,1158.0,0.3234,875.0,12.0,5
Support,846,869,857,11.29,39,857.0,0.0206,875.0,1275.7,1
Support,788,833,810,22.79,10,810.0,0.0743,875.0,118.64,2
Support,456,497,476,20.17,49,476.0,0.456,875.0,105.15,3
Support,598,647,623,24.63,26,623.0,0.288,875.0,87.25,4
Support,548,585,567,18.66,21,567.0,0.352,875.0,58.01,5
