Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1138,1242,1190,52.13,37,1190.0,0.0868,1095.0,382.4,1
Resistance,1346,1520,1433,87.33,21,1433.0,0.3087,1095.0,65.9,2
Resistance,1731,1876,1804,72.58,13,1804.0,0.6475,1095.0,19.77,3
Resistance,2044,2221,2132,88.55,10,2132.0,0.947,1095.0,10.45,4
Resistance,2377,2740,2558,181.59,6,2558.0,1.3361,1095.0,4.46,5
Support,1033,1078,1056,22.42,17,1056.0,0.0356,1095.0,372.67,1
Support,730,774,752,22.0,38,752.0,0.3132,1095.0,117.56,2
Support,921,990,955,34.24,11,955.0,0.1279,1095.0,79.79,3
Support,785,833,809,23.87,14,809.0,0.2612,1095.0,51.62,4
Support,634,701,668,33.28,6,668.0,0.39,1095.0,15.0,5
