Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1232,1268,1250,18.19,30,1250.0,0.0373,1205.0,633.65,1
Resistance,1299,1337,1318,19.06,37,1318.0,0.0938,1205.0,356.54,2
Resistance,1367,1404,1386,18.51,28,1386.0,0.1502,1205.0,174.77,3
Resistance,1435,1483,1459,24.44,21,1459.0,0.2108,1205.0,95.11,4
Resistance,1524,1567,1546,21.38,18,1546.0,0.283,1205.0,61.44,5
Resistance,1591,1635,1613,22.11,16,1613.0,0.3386,1205.0,45.9,6
Resistance,1670,1750,1710,40.1,11,1710.0,0.4191,1205.0,25.64,7
Resistance,1889,1952,1920,31.49,6,1920.0,0.5934,1205.0,9.94,8
Support,1176,1199,1188,11.38,14,1188.0,0.0141,1205.0,580.72,1
Support,1122,1147,1135,12.31,9,1135.0,0.0581,1205.0,132.18,2
Support,1081,1096,1088,7.43,6,1088.0,0.0971,1205.0,56.02,3
Support,1038,1054,1046,7.69,4,1046.0,0.132,1205.0,28.18,4
Support,947,1005,976,28.9,3,976.0,0.19,1205.0,15.0,5
Support,654,726,690,35.9,5,690.0,0.4274,1205.0,11.43,6
Support,742,792,767,25.26,3,767.0,0.3635,1205.0,8.03,7
Support,842,855,848,6.28,2,848.0,0.2963,1205.0,6.53,8
