Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1424,1692,1558,134.04,38,1558.0,0.2125,1285.0,170.82,1
Resistance,1786,2115,1950,164.28,17,1950.0,0.5175,1285.0,32.23,2
Resistance,2349,2816,2582,233.48,11,2582.0,1.0093,1285.0,10.79,3
Resistance,3569,4055,3812,243.16,15,3812.0,1.9665,1285.0,7.59,4
Resistance,4394,4729,4561,167.27,9,4561.0,2.5494,1285.0,3.52,5
Resistance,5547,5994,5770,223.28,11,5770.0,3.4903,1285.0,3.14,6
Resistance,6230,6641,6436,205.58,7,6436.0,4.0086,1285.0,1.74,7
Resistance,8100,8100,8100,0.0,1,8100.0,5.3035,1285.0,0.19,8
Support,1212,1244,1228,16.27,5,1228.0,0.0444,1285.0,91.98,1
Support,1145,1183,1164,19.03,6,1164.0,0.0942,1285.0,57.6,2
Support,12,42,27,14.78,51,27.0,0.979,1285.0,51.57,3
Support,244,268,256,11.76,6,256.0,0.8008,1285.0,7.4,4
Support,884,1014,949,65.1,2,949.0,0.2615,1285.0,7.37,5
Support,144,205,175,30.69,5,175.0,0.8638,1285.0,5.72,6
Support,310,331,320,10.3,2,320.0,0.751,1285.0,2.63,7
Support,541,541,541,0.0,1,541.0,0.579,1285.0,1.7,8
