Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1138,1242,1190,52.13,37,1190.0,0.0868,1095.0,382.4,1
Resistance,1339,1431,1385,46.18,15,1385.0,0.2648,1095.0,54.58,2
Resistance,1753,1877,1815,62.03,12,1815.0,0.6575,1095.0,17.98,3
Resistance,1522,1616,1569,47.06,7,1569.0,0.4329,1095.0,15.81,4
Resistance,2028,2110,2069,40.79,6,2069.0,0.8895,1095.0,6.67,5
Resistance,2201,2254,2228,26.3,4,2228.0,1.0347,1095.0,3.83,6
Resistance,2407,2478,2442,35.94,4,2442.0,1.2301,1095.0,3.23,7
Resistance,2790,2790,2790,0.0,2,2790.0,1.5479,1095.0,1.28,8
Support,1065,1088,1076,11.57,8,1076.0,0.0174,1095.0,292.49,1
Support,1028,1046,1037,9.05,9,1037.0,0.053,1095.0,142.93,2
Support,718,750,734,15.96,25,734.0,0.3297,1095.0,73.6,3
Support,769,788,778,9.33,20,778.0,0.2895,1095.0,66.78,4
Support,969,994,982,12.52,6,982.0,0.1032,1095.0,53.01,5
Support,796,843,819,23.91,9,819.0,0.2521,1095.0,34.34,6
Support,902,946,924,21.62,5,924.0,0.1562,1095.0,30.09,7
Support,625,675,650,24.83,4,650.0,0.4064,1095.0,9.61,8
