Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,77,82,80,2.64,18,80.0,0.0667,75.0,234.78,1
Resistance,90,98,94,4.32,25,94.0,0.2533,75.0,94.94,2
Resistance,108,119,113,5.88,9,113.0,0.5067,75.0,17.42,3
Resistance,158,171,165,6.5,18,165.0,1.2,75.0,14.88,4
Resistance,135,148,141,6.39,13,141.0,0.88,75.0,14.61,5
Resistance,184,200,192,7.71,7,192.0,1.56,75.0,4.46,6
Resistance,232,232,232,0.0,2,232.0,2.0933,75.0,0.95,7
Resistance,257,263,260,2.83,2,260.0,2.4667,75.0,0.81,8
Support,73,74,74,0.45,5,74.0,0.0133,75.0,214.29,1
Support,67,68,67,0.38,7,67.0,0.1067,75.0,60.0,2
Support,65,66,66,0.55,6,66.0,0.12,75.0,46.15,3
Support,69,70,69,0.58,4,69.0,0.08,75.0,44.44,4
Support,63,64,64,0.45,5,64.0,0.1467,75.0,31.91,5
Support,71,72,71,0.71,2,71.0,0.0533,75.0,31.58,6
Support,60,62,61,0.75,6,61.0,0.1867,75.0,30.51,7
Support,50,50,50,0.0,5,50.0,0.3333,75.0,14.56,8
