Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,92,99,95,3.26,17,95.0,0.0556,90.0,259.32,1
Resistance,105,115,110,5.39,36,110.0,0.2222,90.0,155.02,2
Resistance,134,145,140,5.59,37,140.0,0.5556,90.0,65.42,3
Resistance,158,168,163,5.0,17,163.0,0.8111,90.0,20.7,4
Resistance,186,198,192,6.1,17,192.0,1.1333,90.0,14.87,5
Resistance,173,180,177,3.48,12,177.0,0.9667,90.0,12.29,6
Resistance,219,237,228,8.83,7,228.0,1.5333,90.0,4.54,7
Resistance,261,316,289,27.3,3,289.0,2.2111,90.0,1.35,8
Support,85,88,86,1.4,7,86.0,0.0444,90.0,128.57,1
Support,65,67,66,1.2,14,66.0,0.2667,90.0,50.6,2
Support,60,63,62,1.13,7,62.0,0.3111,90.0,21.8,3
Support,54,56,55,0.82,7,55.0,0.3889,90.0,17.55,4
Support,57,58,58,0.89,5,58.0,0.3556,90.0,13.68,5
Support,50,53,52,1.3,5,52.0,0.4222,90.0,11.57,6
Support,74,74,74,0.0,2,74.0,0.1778,90.0,10.65,7
Support,79,79,79,0.0,1,79.0,0.1222,90.0,7.56,8
