Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,-31,2363,1166,39.91,22,1166.0,0.06,1100.0,314.29,1
Resistance,175,2495,1335,38.67,22,1335.0,0.2136,1100.0,98.37,2
Resistance,605,2263,1434,27.63,30,1434.0,0.3036,1100.0,95.65,3
Resistance,891,2192,1541,21.69,27,1541.0,0.4009,1100.0,65.71,4
Resistance,939,2772,1856,30.55,23,1856.0,0.6873,1100.0,32.99,5
Resistance,1019,2239,1629,20.33,13,1629.0,0.4809,1100.0,26.48,6
Resistance,907,2577,1742,27.84,9,1742.0,0.5836,1100.0,15.16,7
Resistance,966,2949,1958,33.06,8,1958.0,0.78,1100.0,10.13,8
Resistance,212,4143,2178,65.51,4,2178.0,0.98,1100.0,4.04,9
Support,802,1282,1042,7.99,8,1042.0,0.0527,1100.0,127.54,1
Support,820,1340,1080,8.66,3,1080.0,0.0182,1100.0,106.45,2
Support,696,1314,1005,10.31,9,1005.0,0.0864,1100.0,93.4,3
Support,686,1230,958,9.08,5,958.0,0.1291,1100.0,35.95,4
Support,796,1009,902,3.54,2,902.0,0.18,1100.0,10.53,5
Support,447,1140,793,11.55,3,793.0,0.2791,1100.0,10.38,6
Support,509,1146,828,10.61,2,828.0,0.2473,1100.0,7.77,7
Support,296,1144,720,14.14,2,720.0,0.3455,1100.0,5.63,8
Support,605,605,605,0.0,1,605.0,0.45,1100.0,2.17,9
