Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,129,150,140,10.42,39
Resistance,175,190,183,7.45,55
Resistance,205,222,214,8.49,61
Resistance,237,253,245,8.25,32
Resistance,260,283,272,11.67,21
Resistance,362,362,362,0.0,1
Support,83,83,83,0.0,1
