Tanggal,Open,High,Low,Close,Volume
2019-12-26,680.0,685.0,670.0,680.0,5675200
2019-12-27,680.0,680.0,675.0,675.0,2597000
2019-12-30,675.0,685.0,675.0,685.0,5772800
2020-01-02,685.0,685.0,680.0,680.0,1581400
2020-01-03,680.0,685.0,680.0,680.0,1546300
2020-01-06,680.0,680.0,675.0,675.0,1829000
2020-01-07,680.0,685.0,675.0,680.0,5003300
2020-01-08,680.0,680.0,670.0,675.0,3867500
2020-01-09,675.0,680.0,670.0,675.0,4218900
2020-01-10,680.0,680.0,670.0,675.0,4781500
2020-01-13,670.0,675.0,670.0,670.0,4475400
2020-01-14,670.0,675.0,670.0,670.0,3419000
2020-01-15,675.0,675.0,665.0,670.0,11173500
2020-01-16,670.0,670.0,665.0,665.0,1188200
2020-01-17,665.0,670.0,665.0,665.0,1480100
2020-01-20,665.0,670.0,645.0,650.0,14536200
2020-01-21,650.0,665.0,650.0,650.0,9382700
2020-01-22,655.0,655.0,580.0,635.0,172480900
2020-01-23,630.0,635.0,615.0,625.0,7124500
2020-01-24,630.0,645.0,625.0,645.0,4871300
2020-01-27,645.0,645.0,620.0,625.0,13059400
2020-01-28,625.0,630.0,615.0,630.0,4000100
2020-01-29,630.0,640.0,625.0,630.0,4471000
2020-01-30,630.0,635.0,615.0,620.0,32930000
2020-01-31,625.0,635.0,610.0,625.0,25792300
2020-02-03,625.0,635.0,620.0,625.0,6413700
2020-02-04,630.0,635.0,625.0,630.0,5666800
2020-02-05,635.0,645.0,625.0,640.0,8157700
2020-02-06,645.0,645.0,640.0,640.0,2408500
2020-02-07,645.0,650.0,635.0,650.0,3967800
2020-02-10,650.0,650.0,635.0,645.0,1930300
2020-02-11,635.0,645.0,630.0,640.0,2306200
2020-02-12,640.0,640.0,630.0,630.0,853200
2020-02-13,630.0,640.0,625.0,635.0,6079900
2020-02-14,635.0,640.0,630.0,635.0,1738400
2020-02-17,640.0,640.0,630.0,635.0,994100
2020-02-18,635.0,640.0,630.0,635.0,2247300
2020-02-19,635.0,645.0,635.0,640.0,2559100
