Tanggal,Open,High,Low,Close,Volume
2019-12-26,895.0,900.0,850.0,860.0,648800
2019-12-27,855.0,875.0,855.0,865.0,25800
2019-12-30,875.0,900.0,835.0,860.0,3455900
2020-01-02,830.0,830.0,820.0,820.0,23200
2020-01-03,810.0,855.0,810.0,830.0,48800
2020-01-06,855.0,880.0,810.0,860.0,2880900
2020-01-07,860.0,860.0,810.0,815.0,448400
2020-01-08,815.0,840.0,815.0,815.0,5000
2020-01-09,815.0,840.0,810.0,810.0,724800
2020-01-10,815.0,835.0,815.0,835.0,90100
2020-01-13,815.0,835.0,815.0,835.0,100100
2020-01-14,835.0,835.0,835.0,835.0,0
2020-01-15,835.0,865.0,815.0,835.0,420300
2020-01-16,840.0,860.0,835.0,850.0,896700
2020-01-17,850.0,860.0,845.0,860.0,1176500
2020-01-20,860.0,870.0,840.0,870.0,1226600
2020-01-21,870.0,910.0,860.0,890.0,712000
2020-01-22,900.0,900.0,890.0,890.0,231700
2020-01-23,880.0,900.0,880.0,895.0,78800
2020-01-24,895.0,895.0,880.0,880.0,20200
2020-01-27,880.0,880.0,830.0,860.0,135200
2020-01-28,855.0,890.0,840.0,890.0,1018400
2020-01-29,890.0,890.0,850.0,850.0,54700
2020-01-30,850.0,900.0,850.0,900.0,1621000
2020-01-31,900.0,930.0,865.0,930.0,1538200
2020-02-03,930.0,935.0,900.0,900.0,63100
2020-02-04,930.0,930.0,850.0,865.0,178100
2020-02-05,900.0,900.0,865.0,885.0,76600
2020-02-06,885.0,885.0,870.0,870.0,4600
2020-02-07,870.0,915.0,860.0,915.0,1651000
2020-02-10,915.0,915.0,900.0,900.0,133200
2020-02-11,890.0,900.0,885.0,890.0,2100
2020-02-12,875.0,875.0,870.0,870.0,55500
2020-02-13,875.0,880.0,855.0,860.0,359400
2020-02-14,860.0,900.0,860.0,890.0,102000
2020-02-17,880.0,880.0,860.0,880.0,17800
2020-02-18,875.0,925.0,875.0,915.0,901100
2020-02-19,875.0,905.0,875.0,880.0,14200
2020-02-20,875.0,910.0,875.0,875.0,1100
2020-02-21,885.0,885.0,875.0,875.0,2100
2020-02-24,875.0,890.0,875.0,875.0,20400
2020-02-25,875.0,880.0,865.0,865.0,2300
2020-02-26,870.0,880.0,870.0,870.0,34400
2020-02-27,870.0,900.0,860.0,895.0,422500
2020-02-28,860.0,980.0,850.0,980.0,3298600
2020-03-02,940.0,940.0,865.0,865.0,173900
2020-03-03,900.0,900.0,880.0,880.0,11400
2020-03-04,885.0,910.0,885.0,890.0,13800
2020-03-05,910.0,910.0,890.0,890.0,17100
2020-03-06,890.0,900.0,880.0,900.0,1200
2020-03-09,900.0,900.0,870.0,870.0,22600
2020-03-10,870.0,880.0,870.0,870.0,16700
2020-03-11,870.0,870.0,870.0,870.0,13100
2020-03-12,870.0,870.0,835.0,850.0,123900
2020-03-13,825.0,910.0,810.0,840.0,152700
2020-03-16,835.0,840.0,810.0,810.0,37700
2020-03-17,800.0,850.0,800.0,810.0,108900
2020-03-18,810.0,940.0,810.0,940.0,136400
2020-03-19,875.0,930.0,875.0,930.0,94300
2020-03-20,900.0,900.0,865.0,865.0,327700
2020-03-23,840.0,845.0,830.0,845.0,132300
2020-03-24,840.0,885.0,840.0,875.0,116400
2020-03-26,875.0,895.0,875.0,880.0,129900
2020-03-27,880.0,885.0,880.0,885.0,345300
2020-03-30,885.0,890.0,880.0,880.0,857100
2020-03-31,880.0,995.0,880.0,995.0,2238800
2020-04-01,995.0,995.0,930.0,930.0,4200
2020-04-02,930.0,970.0,930.0,970.0,63500
2020-04-03,970.0,970.0,970.0,970.0,2200
2020-04-06,970.0,970.0,920.0,920.0,22200
2020-04-07,920.0,970.0,890.0,970.0,10532000
2020-04-08,950.0,950.0,920.0,925.0,23800
2020-04-09,950.0,990.0,870.0,990.0,37300
2020-04-13,990.0,990.0,925.0,940.0,165100
2020-04-14,945.0,970.0,900.0,970.0,262600
2020-04-15,950.0,980.0,945.0,980.0,471100
2020-04-16,990.0,995.0,960.0,970.0,26700
2020-04-17,970.0,995.0,960.0,995.0,2099900
2020-04-20,970.0,995.0,970.0,970.0,234500
2020-04-21,940.0,940.0,940.0,940.0,100
2020-04-22,990.0,995.0,990.0,995.0,10300
2020-04-23,1000.0,1000.0,960.0,960.0,42600
2020-04-24,980.0,980.0,980.0,980.0,500
2020-04-27,945.0,975.0,945.0,975.0,23400
2020-04-28,975.0,975.0,965.0,965.0,2700
2020-04-29,950.0,965.0,940.0,960.0,101100
2020-04-30,975.0,1090.0,970.0,1090.0,533400
2020-05-04,1080.0,1080.0,1020.0,1030.0,26700
2020-05-05,1030.0,1050.0,1030.0,1045.0,113200
2020-05-06,1030.0,1030.0,1000.0,1000.0,3600
