Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih,Z_Score,Mean_Reference,Std_Reference,Cluster
2021-10-21,120.0,84.0,120.0,,Resistance,120.0,50.0,70.0,-0.2062531272129966,132.37623762376236,60.00509078818222,3.0
2021-10-25,87.0,74.0,87.0,,Resistance,87.0,50.0,37.0,-0.7562064656137316,132.37623762376236,60.00509078818222,1.0
2021-11-01,70.0,54.0,70.0,54.0,Resistance,70.0,50.0,20.0,-1.0395157611535042,132.37623762376236,60.00509078818222,1.0
2021-11-03,72.0,61.0,72.0,,Resistance,72.0,50.0,22.0,-1.006185255795884,132.37623762376236,60.00509078818222,1.0
2021-11-08,66.0,58.0,66.0,58.0,Resistance,66.0,50.0,16.0,-1.1061767718687447,132.37623762376236,60.00509078818222,1.0
2021-11-15,81.0,59.0,81.0,59.0,Resistance,81.0,50.0,31.0,-0.8561979816865926,132.37623762376236,60.00509078818222,1.0
2021-11-19,78.0,65.0,78.0,65.0,Resistance,78.0,50.0,28.0,-0.906193739723023,132.37623762376236,60.00509078818222,1.0
2021-12-02,85.0,74.0,85.0,,Resistance,85.0,50.0,35.0,-0.7895369709713519,132.37623762376236,60.00509078818222,1.0
2021-12-13,85.0,75.0,85.0,,Resistance,85.0,50.0,35.0,-0.7895369709713519,132.37623762376236,60.00509078818222,1.0
2021-12-24,71.0,68.0,71.0,,Resistance,71.0,50.0,21.0,-1.022850508474694,132.37623762376236,60.00509078818222,1.0
2022-01-03,68.0,64.0,68.0,,Resistance,68.0,50.0,18.0,-1.0728462665111245,132.37623762376236,60.00509078818222,1.0
2022-01-11,64.0,60.0,64.0,,Resistance,64.0,50.0,14.0,-1.139507277226365,132.37623762376236,60.00509078818222,1.0
2022-01-14,61.0,56.0,61.0,,Resistance,61.0,50.0,11.0,-1.1895030352627955,132.37623762376236,60.00509078818222,1.0
2022-01-20,63.0,58.0,63.0,,Resistance,63.0,50.0,13.0,-1.1561725299051753,132.37623762376236,60.00509078818222,1.0
2022-01-24,66.0,58.0,66.0,,Resistance,66.0,50.0,16.0,-1.1061767718687447,132.37623762376236,60.00509078818222,1.0
