Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,389,4603,2496,70.22,20,2496.0,0.04,2400.0,400.0,1
Resistance,835,4780,2808,65.75,43,2808.0,0.17,2400.0,238.89,2
Resistance,383,5654,3019,87.85,16,3019.0,0.2579,2400.0,59.72,3
Resistance,1759,5887,3823,68.8,19,3823.0,0.5929,2400.0,31.51,4
Resistance,953,6037,3495,84.74,14,3495.0,0.4562,2400.0,30.03,5
Resistance,1542,6647,4095,85.09,15,4095.0,0.7063,2400.0,20.94,6
Resistance,1424,7370,4397,99.11,11,4397.0,0.8321,2400.0,13.06,7
Support,1506,3162,2334,27.6,7,2334.0,0.0275,2400.0,186.67,1
Support,1225,3191,2208,32.78,15,2208.0,0.08,2400.0,166.67,2
Support,1464,2580,2022,18.59,10,2022.0,0.1575,2400.0,59.7,3
Support,1217,2642,1929,23.75,11,1929.0,0.1963,2400.0,53.33,4
Support,1235,2985,2110,29.15,5,2110.0,0.1208,2400.0,38.22,5
Support,1272,2302,1787,17.18,5,1787.0,0.2554,2400.0,18.84,6
Support,1385,1385,1385,0.0,1,1385.0,0.4229,2400.0,2.31,7
