Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,131,142,137,5.51,44,137.0,0.0538,130.0,689.16,1
Resistance,157,179,168,10.97,20,168.0,0.2923,130.0,66.16,2
Resistance,392,424,408,15.69,31,408.0,2.1385,130.0,14.43,3
Resistance,211,245,228,16.72,10,228.0,0.7538,130.0,13.09,4
Resistance,299,338,318,19.28,14,318.0,1.4462,130.0,9.61,5
Resistance,445,496,471,25.23,22,471.0,2.6231,130.0,8.36,6
Resistance,575,626,601,25.73,7,601.0,3.6231,130.0,1.93,7
Resistance,803,837,820,16.83,4,820.0,5.3077,130.0,0.75,8
Resistance,928,942,935,7.07,2,935.0,6.1923,130.0,0.32,9
Support,129,129,129,0.0,9,129.0,0.0077,130.0,508.7,1
Support,128,128,128,0.0,2,128.0,0.0154,130.0,78.79,2
Support,125,125,125,0.0,3,125.0,0.0385,130.0,61.9,3
Support,126,127,127,0.71,2,127.0,0.0231,130.0,60.47,4
Support,123,123,123,0.0,1,123.0,0.0538,130.0,15.66,5
Support,111,111,111,0.0,2,111.0,0.1462,130.0,12.81,6
Support,120,120,120,0.0,1,120.0,0.0769,130.0,11.5,7
Support,117,117,117,0.0,1,117.0,0.1,130.0,9.09,8
Support,109,109,109,0.0,1,109.0,0.1615,130.0,5.83,9
