Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,2656,2735,2696,39.1,32,2696.0,0.027,2625.0,863.75,1
Resistance,2772,2845,2809,36.31,17,2809.0,0.0701,2625.0,212.25,2
Resistance,2921,2992,2957,35.4,9,2957.0,0.1265,2625.0,65.95,3
Resistance,3157,3346,3252,94.07,10,3252.0,0.2389,2625.0,40.18,4
Resistance,3701,3876,3788,87.1,2,3788.0,0.443,2625.0,4.41,5
Resistance,4393,4393,4393,0.0,1,4393.0,0.6735,2625.0,1.46,6
Support,2491,2578,2534,43.22,39,2534.0,0.0347,2625.0,873.13,1
Support,2366,2430,2398,31.72,26,2398.0,0.0865,2625.0,269.5,2
Support,2189,2275,2232,42.84,16,2232.0,0.1497,2625.0,100.18,3
Support,1963,2070,2017,53.58,17,2017.0,0.2316,2625.0,70.36,4
Support,1457,1532,1495,37.7,11,1495.0,0.4305,2625.0,24.97,5
Support,1693,1772,1732,39.19,7,1732.0,0.3402,2625.0,19.99,6
