Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1245,1316,1280,35.4,59,1280.0,0.0622,1205.0,816.71,1
Resistance,1356,1425,1391,34.39,47,1391.0,0.1544,1205.0,285.96,2
Resistance,1480,1540,1510,30.0,22,1510.0,0.2531,1205.0,83.61,3
Resistance,1574,1629,1601,27.17,22,1601.0,0.3286,1205.0,64.97,4
Resistance,1670,1750,1710,40.1,11,1710.0,0.4191,1205.0,25.64,5
Resistance,1889,1952,1920,31.49,6,1920.0,0.5934,1205.0,9.94,6
Support,1167,1199,1183,16.02,16,1183.0,0.0183,1205.0,566.23,1
Support,1088,1133,1111,22.65,13,1111.0,0.078,1205.0,147.71,2
Support,974,1057,1016,41.49,7,1016.0,0.1568,1205.0,41.95,3
Support,708,752,730,22.12,5,730.0,0.3942,1205.0,12.37,4
Support,800,862,831,31.09,3,831.0,0.3104,1205.0,9.36,5
Support,634,672,653,18.85,2,653.0,0.4581,1205.0,4.27,6
