Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1237,1289,1263,26.15,42,1263.0,0.0481,1205.0,722.48,1
Resistance,1320,1362,1341,20.83,36,1341.0,0.1129,1205.0,293.01,2
Resistance,1392,1442,1417,25.06,30,1417.0,0.1759,1205.0,161.35,3
Resistance,1489,1545,1517,27.9,21,1517.0,0.2589,1205.0,78.09,4
Resistance,1577,1629,1603,26.11,21,1603.0,0.3303,1205.0,61.71,5
Resistance,1670,1750,1710,40.1,11,1710.0,0.4191,1205.0,25.64,6
Resistance,1889,1952,1920,31.49,6,1920.0,0.5934,1205.0,9.94,7
Support,1176,1199,1188,11.38,14,1188.0,0.0141,1205.0,580.72,1
Support,1122,1147,1135,12.31,9,1135.0,0.0581,1205.0,132.18,2
Support,1048,1094,1071,22.92,10,1071.0,0.1112,1205.0,82.51,3
Support,947,1005,976,28.9,3,976.0,0.19,1205.0,15.0,4
Support,708,752,730,22.12,5,730.0,0.3942,1205.0,12.37,5
Support,800,862,831,31.09,3,831.0,0.3104,1205.0,9.36,6
Support,634,672,653,18.85,2,653.0,0.4581,1205.0,4.27,7
