Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,2656,2735,2696,39.1,32,2696.0,0.027,2625.0,863.75,1
Resistance,2772,2845,2809,36.31,17,2809.0,0.0701,2625.0,212.25,2
Resistance,2921,2992,2957,35.4,9,2957.0,0.1265,2625.0,65.95,3
Resistance,3154,3281,3218,63.71,8,3218.0,0.2259,2625.0,33.91,4
Resistance,3317,3458,3388,70.71,2,3388.0,0.2907,2625.0,6.65,5
Resistance,3701,3876,3788,87.1,2,3788.0,0.443,2625.0,4.41,6
Resistance,4393,4393,4393,0.0,1,4393.0,0.6735,2625.0,1.46,7
Support,2491,2578,2534,43.22,39,2534.0,0.0347,2625.0,873.13,1
Support,2373,2429,2401,28.25,25,2401.0,0.0853,2625.0,262.24,2
Support,2231,2303,2267,36.4,10,2267.0,0.1364,2625.0,68.31,3
Support,1961,2037,1999,38.01,14,1999.0,0.2385,2625.0,56.34,4
Support,2119,2215,2167,47.92,10,2167.0,0.1745,2625.0,54.21,5
Support,1457,1532,1495,37.7,11,1495.0,0.4305,2625.0,24.97,6
Support,1693,1772,1732,39.19,7,1732.0,0.3402,2625.0,19.99,7
