Emiten,Pantulan_Tepat,Zona_Jebol,Pantulan_Terlewat,Abaikan_Valid,Accuracy,Precision,Recall,F1_Score
ADRO,462,9,0,0,0.9809,0.9809,1.0,0.9904
AKRA,452,19,0,0,0.9597,0.9597,1.0,0.9794
APEX,471,0,0,0,1.0,1.0,1.0,1.0
ARII,471,0,0,0,1.0,1.0,1.0,1.0
BULL,440,6,8,17,0.9703,0.9865,0.9821,0.9843
BUMI,439,3,10,19,0.9724,0.9932,0.9777,0.9854
DEWA,192,11,79,189,0.8089,0.9458,0.7085,0.8101
DOID,327,15,49,80,0.8641,0.9561,0.8697,0.9109
ELSA,451,20,0,0,0.9575,0.9575,1.0,0.9783
ENRG,338,6,41,86,0.9002,0.9826,0.8918,0.935
FIRE,471,0,0,0,1.0,1.0,1.0,1.0
HRUM,471,0,0,0,1.0,1.0,1.0,1.0
INDY,471,0,0,0,1.0,1.0,1.0,1.0
ITMA,391,3,18,59,0.9554,0.9924,0.956,0.9738
ITMG,471,0,0,0,1.0,1.0,1.0,1.0
KKGI,471,0,0,0,1.0,1.0,1.0,1.0
MBSS,437,25,3,6,0.9406,0.9459,0.9932,0.969
MEDC,453,18,0,0,0.9618,0.9618,1.0,0.9805
PGAS,471,0,0,0,1.0,1.0,1.0,1.0
PTBA,471,0,0,0,1.0,1.0,1.0,1.0
RUIS,471,0,0,0,1.0,1.0,1.0,1.0
SOCI,457,3,4,7,0.9851,0.9935,0.9913,0.9924
TCPI,471,0,0,0,1.0,1.0,1.0,1.0
TEBE,375,9,34,53,0.9087,0.9766,0.9169,0.9458
TPMA,471,0,0,0,1.0,1.0,1.0,1.0
WINS,471,0,0,0,1.0,1.0,1.0,1.0
