Emiten,Pantulan_Tepat,Zona_Jebol,Pantulan_Terlewat,Abaikan_Valid,Accuracy,Precision,Recall,F1_Score
ADRO,471,0,0,0,1.0,1.0,1.0,1.0
AKRA,471,0,0,0,1.0,1.0,1.0,1.0
APEX,471,0,0,0,1.0,1.0,1.0,1.0
ARII,471,0,0,0,1.0,1.0,1.0,1.0
BULL,471,0,0,0,1.0,1.0,1.0,1.0
BUMI,471,0,0,0,1.0,1.0,1.0,1.0
DEWA,341,9,38,83,0.9002,0.9743,0.8997,0.9355
DOID,471,0,0,0,1.0,1.0,1.0,1.0
ELSA,471,0,0,0,1.0,1.0,1.0,1.0
ENRG,386,14,27,44,0.913,0.965,0.9346,0.9496
FIRE,471,0,0,0,1.0,1.0,1.0,1.0
HRUM,471,0,0,0,1.0,1.0,1.0,1.0
INDY,471,0,0,0,1.0,1.0,1.0,1.0
ITMA,466,3,0,2,0.9936,0.9936,1.0,0.9968
ITMG,471,0,0,0,1.0,1.0,1.0,1.0
KKGI,471,0,0,0,1.0,1.0,1.0,1.0
MBSS,460,11,0,0,0.9766,0.9766,1.0,0.9882
MEDC,471,0,0,0,1.0,1.0,1.0,1.0
PGAS,471,0,0,0,1.0,1.0,1.0,1.0
PTBA,471,0,0,0,1.0,1.0,1.0,1.0
RUIS,471,0,0,0,1.0,1.0,1.0,1.0
SOCI,464,3,1,3,0.9915,0.9936,0.9978,0.9957
TCPI,471,0,0,0,1.0,1.0,1.0,1.0
TEBE,398,6,28,39,0.9278,0.9851,0.9343,0.959
TPMA,471,0,0,0,1.0,1.0,1.0,1.0
WINS,471,0,0,0,1.0,1.0,1.0,1.0
