Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,58,71,64,6.19,28,64.0,0.28,50.0,96.55,1
Resistance,79,95,87,7.9,13,87.0,0.74,50.0,17.33,2
Resistance,142,150,146,3.78,18,146.0,1.92,50.0,9.33,3
Resistance,161,172,167,5.55,15,167.0,2.34,50.0,6.38,4
Resistance,119,132,126,6.63,7,126.0,1.52,50.0,4.58,5
Resistance,203,212,208,4.59,8,208.0,3.16,50.0,2.52,6
Resistance,187,196,191,4.45,5,191.0,2.82,50.0,1.77,7
Resistance,222,240,231,8.87,4,231.0,3.62,50.0,1.1,8
Resistance,277,315,296,19.08,3,296.0,4.92,50.0,0.61,9
Support,0,0,0,0.0,0,0.0,1.0,50.0,0.0,1
