Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,35,95,65,30.11,21
Resistance,159,231,195,35.97,6
Resistance,333,415,374,41.38,4
Support,7,7,7,0.0,3
Support,8,8,8,0.0,5
