Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,-338,3791,1726,68.82,57,1726.0,0.3226,1305.0,171.37,1
Resistance,-22,2792,1385,46.9,9,1385.0,0.0613,1305.0,126.22,2
Resistance,156,2895,1526,45.65,21,1526.0,0.1693,1305.0,117.09,3
Resistance,-202,4404,2101,76.76,13,2101.0,0.61,1305.0,20.97,4
Resistance,-677,5315,2319,99.88,15,2319.0,0.777,1305.0,19.06,5
Resistance,-538,6181,2821,111.98,4,2821.0,1.1617,1305.0,3.41,6
Support,-547,3012,1232,59.32,13,1232.0,0.0559,1305.0,197.15,1
Support,-1155,3080,962,70.59,29,962.0,0.2628,1305.0,106.29,2
Support,-252,746,247,16.63,29,247.0,0.8107,1305.0,35.33,3
Support,26,591,308,9.42,12,308.0,0.764,1305.0,15.5,4
Support,379,772,576,6.54,5,576.0,0.5586,1305.0,8.79,5
Support,179,678,429,8.32,5,429.0,0.6713,1305.0,7.34,6
