Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,172,544,358,6.2,12,358.0,0.0407,344.0,236.7,1
Resistance,138,624,381,8.1,23,381.0,0.1076,344.0,195.65,2
Resistance,42,787,415,12.43,26,415.0,0.2064,344.0,120.15,3
Resistance,81,832,457,12.51,14,457.0,0.3285,344.0,41.36,4
Resistance,-254,1341,544,26.58,4,544.0,0.5814,344.0,6.76,5
Resistance,26,1200,613,19.56,5,613.0,0.782,344.0,6.31,6
Support,102,569,336,7.79,15,336.0,0.0233,344.0,451.05,1
Support,-75,630,278,11.76,28,278.0,0.1919,344.0,138.71,2
Support,101,514,307,6.88,15,307.0,0.1076,344.0,127.6,3
Support,-288,742,227,17.17,15,227.0,0.3401,344.0,42.84,4
Support,-203,462,129,11.07,15,129.0,0.625,344.0,23.62,5
Support,20,147,84,2.12,2,84.0,0.7558,344.0,2.61,6
