Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,-275,488,107,12.71,14
Resistance,-196,477,141,11.22,27
Resistance,-388,770,191,19.3,16
Support,-18,125,53,2.38,11
Support,-16,139,62,2.59,15
Support,-46,187,71,3.89,12
