Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,-12,140,64,2.54,9
Resistance,-31,183,76,3.57,14
Resistance,-2,184,91,3.1,6
Support,33,68,50,0.58,3
Support,17,90,53,1.23,17
Support,18,97,58,1.33,13
