Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,-184,950,383,18.91,50
Resistance,-210,1102,446,21.87,26
Resistance,-450,1633,591,34.72,8
Support,-430,678,124,18.45,17
Support,-471,961,245,23.86,28
Support,-322,942,310,21.06,45
