Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih,Z_Score,Mean_Reference,Std_Reference,Cluster
2020-01-02,57.400001525878906,54.400001525878906,,54.400001525878906,Support,54.400001525878906,320.0,-265.5999984741211,-1.0038225681329644,121.54363653009588,66.88795125327692,0
2020-01-15,57.5,51.59999847412109,,51.59999847412109,Support,51.59999847412109,320.0,-268.4000015258789,-1.045683665674364,121.54363653009588,66.88795125327692,0
2020-02-07,54.400001525878906,54.400001525878906,,54.400001525878906,Support,54.400001525878906,320.0,-265.5999984741211,-1.0038225681329644,121.54363653009588,66.88795125327692,0
2020-04-16,85.0,78.80000305175781,,78.80000305175781,Support,78.80000305175781,320.0,-241.1999969482422,-0.6390333786198005,121.54363653009588,66.88795125327692,0
2020-06-11,75.80000305175781,71.30000305175781,,71.30000305175781,Support,71.30000305175781,320.0,-248.6999969482422,-0.7511611962532126,121.54363653009588,66.88795125327692,0
2020-06-25,84.0,70.5,84.0,70.5,Support,70.5,320.0,-249.5,-0.7631215424257024,121.54363653009588,66.88795125327692,0
2020-07-01,77.69999694824219,74.80000305175781,,74.80000305175781,Support,74.80000305175781,320.0,-245.1999969482422,-0.6988348813576203,121.54363653009588,66.88795125327692,0
2020-07-10,85.0,81.4000015258789,,81.4000015258789,Support,81.4000015258789,320.0,-238.5999984741211,-0.6001624246526804,121.54363653009588,66.88795125327692,0
2020-07-17,83.5,79.0999984741211,,79.0999984741211,Support,79.0999984741211,320.0,-240.9000015258789,-0.6345483343518526,121.54363653009588,66.88795125327692,0
2020-08-28,79.9000015258789,76.0,,76.0,Support,76.0,320.0,-244.0,-0.6808944761612001,121.54363653009588,66.88795125327692,0
2020-09-18,69.5999984741211,60.20000076293945,69.5999984741211,60.20000076293945,Support,60.20000076293945,320.0,-259.79999923706055,-0.9171104005693572,121.54363653009588,66.88795125327692,0
2020-09-25,66.0,55.900001525878906,,55.900001525878906,Support,55.900001525878906,320.0,-264.0999984741211,-0.981397004606282,121.54363653009588,66.88795125327692,0
2020-10-05,65.80000305175781,61.5,,61.5,Support,61.5,320.0,-258.5,-0.897674923585797,121.54363653009588,66.88795125327692,0
2020-10-09,64.80000305175781,64.4000015258789,,64.4000015258789,Support,64.4000015258789,320.0,-255.5999984741211,-0.8543188112884148,121.54363653009588,66.88795125327692,0
2020-10-20,62.900001525878906,59.79999923706055,,59.79999923706055,Support,59.79999923706055,320.0,-260.20000076293945,-0.923090573655602,121.54363653009588,66.88795125327692,0
2020-10-22,60.400001525878906,59.0,,59.0,Support,59.0,320.0,-261.0,-0.9350508627969344,121.54363653009588,66.88795125327692,0
2020-10-27,60.0,60.0,,60.0,Support,60.0,320.0,-260.0,-0.9201004871124796,121.54363653009588,66.88795125327692,0
2020-12-23,61.0,56.900001525878906,,56.900001525878906,Support,56.900001525878906,320.0,-263.0999984741211,-0.966446628921827,121.54363653009588,66.88795125327692,0
2021-01-11,57.79999923706055,57.400001525878906,,57.400001525878906,Support,57.400001525878906,320.0,-262.5999984741211,-0.9589714410795996,121.54363653009588,66.88795125327692,0
2021-07-05,36.79999923706055,36.400001525878906,,36.400001525878906,Support,36.400001525878906,320.0,-283.5999984741211,-1.2729293304531537,121.54363653009588,66.88795125327692,0
2021-07-12,58.0,57.400001525878906,,57.400001525878906,Support,57.400001525878906,320.0,-262.5999984741211,-0.9589714410795996,121.54363653009588,66.88795125327692,0
2021-07-19,49.20000076293945,46.0,,46.0,Support,46.0,320.0,-274.0,-1.1294057466948488,121.54363653009588,66.88795125327692,0
2021-08-20,65.0999984741211,65.0999984741211,,65.0999984741211,Support,65.0999984741211,320.0,-254.9000015258789,-0.8438535939342221,121.54363653009588,66.88795125327692,0
2021-08-27,70.0,69.80000305175781,,69.80000305175781,Support,69.80000305175781,320.0,-250.1999969482422,-0.7735867597798951,121.54363653009588,66.88795125327692,0
2021-09-23,70.0,69.9000015258789,,69.9000015258789,Support,69.9000015258789,320.0,-250.0999984741211,-0.7720917450239125,121.54363653009588,66.88795125327692,0
2021-10-11,100.0,98.8000030517578,,98.8000030517578,Support,98.8000030517578,320.0,-221.1999969482422,-0.3400258649307014,121.54363653009588,66.88795125327692,2
2021-10-15,99.5999984741211,99.5,,99.5,Support,99.5,320.0,-220.5,-0.3295606475765085,121.54363653009588,66.88795125327692,2
2021-10-21,100.0,99.4000015258789,,99.4000015258789,Support,99.4000015258789,320.0,-220.5999984741211,-0.3310556623324912,121.54363653009588,66.88795125327692,2
2021-10-28,130.0,122.1999969482422,,122.1999969482422,Support,122.1999969482422,320.0,-197.8000030517578,0.0098128348356934,121.54363653009588,66.88795125327692,2
2021-11-12,204.0,196.0,,196.0,Support,196.0,320.0,-124.0,1.113150605973395,121.54363653009588,66.88795125327692,1
