Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,131,139,135,3.68,40,135.0,0.0385,130.0,825.4,1
Resistance,151,165,158,7.01,17,158.0,0.2154,130.0,75.43,2
Resistance,172,199,186,13.4,9,186.0,0.4308,130.0,20.42,3
Resistance,392,424,408,15.69,31,408.0,2.1385,130.0,14.43,4
Resistance,219,247,233,14.3,8,233.0,0.7923,130.0,9.97,5
Resistance,299,338,318,19.28,14,318.0,1.4462,130.0,9.61,6
Resistance,445,496,471,25.23,22,471.0,2.6231,130.0,8.36,7
Resistance,575,626,601,25.73,7,601.0,3.6231,130.0,1.93,8
Resistance,803,837,820,16.83,4,820.0,5.3077,130.0,0.75,9
Resistance,928,942,935,7.07,2,935.0,6.1923,130.0,0.32,10
Support,129,129,129,0.0,9,129.0,0.0077,130.0,508.7,1
Support,128,128,128,0.0,2,128.0,0.0154,130.0,78.79,2
Support,125,125,125,0.0,3,125.0,0.0385,130.0,61.9,3
Support,127,127,127,0.0,1,127.0,0.0231,130.0,30.23,4
Support,126,126,126,0.0,1,126.0,0.0308,130.0,24.53,5
Support,123,123,123,0.0,1,123.0,0.0538,130.0,15.66,6
Support,111,111,111,0.0,2,111.0,0.1462,130.0,12.81,7
Support,120,120,120,0.0,1,120.0,0.0769,130.0,11.5,8
Support,117,117,117,0.0,1,117.0,0.1,130.0,9.09,9
Support,109,109,109,0.0,1,109.0,0.1615,130.0,5.83,10
