Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,92,99,95,3.26,17,95.0,0.0556,90.0,259.32,1
Resistance,105,114,110,4.89,35,110.0,0.2222,90.0,150.72,2
Resistance,133,143,138,4.86,34,138.0,0.5333,90.0,62.58,3
Resistance,152,159,156,3.99,12,156.0,0.7333,90.0,16.14,4
Resistance,175,184,179,4.17,13,179.0,0.9889,90.0,13.01,5
Resistance,165,170,168,2.5,11,168.0,0.8667,90.0,12.55,6
Resistance,188,199,194,5.69,14,194.0,1.1556,90.0,12.01,7
Resistance,219,237,228,8.83,7,228.0,1.5333,90.0,4.54,8
Resistance,269,277,273,4.24,2,273.0,2.0333,90.0,0.98,9
Resistance,320,320,320,0.0,1,320.0,2.5556,90.0,0.39,10
Support,87,88,87,0.45,5,87.0,0.0333,90.0,115.38,1
Support,65,66,65,0.6,11,65.0,0.2778,90.0,38.22,2
Support,84,85,85,0.71,2,85.0,0.0556,90.0,30.51,3
Support,60,63,62,1.13,7,62.0,0.3111,90.0,21.8,4
Support,54,56,55,0.82,7,55.0,0.3889,90.0,17.55,5
Support,57,58,58,0.89,5,58.0,0.3556,90.0,13.68,6
Support,67,68,68,0.58,3,68.0,0.2444,90.0,11.79,7
Support,50,53,52,1.3,5,52.0,0.4222,90.0,11.57,8
Support,74,74,74,0.0,2,74.0,0.1778,90.0,10.65,9
Support,79,79,79,0.0,1,79.0,0.1222,90.0,7.56,10
