Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1006,3952,2479,49.1,18,2479.0,0.0329,2400.0,419.42,1
Resistance,1521,3948,2734,40.44,21,2734.0,0.1392,2400.0,140.78,2
Resistance,1645,4098,2872,40.89,29,2872.0,0.1967,2400.0,140.32,3
Resistance,676,5439,3057,79.38,11,3057.0,0.2737,2400.0,38.77,4
Resistance,1497,6177,3837,78.0,21,3837.0,0.5988,2400.0,34.5,5
Resistance,953,6037,3495,84.74,14,3495.0,0.4562,2400.0,30.03,6
Resistance,1511,6761,4136,87.49,15,4136.0,0.7233,2400.0,20.45,7
Resistance,1791,7057,4424,87.77,9,4424.0,0.8433,2400.0,10.55,8
Support,1506,3162,2334,27.6,7,2334.0,0.0275,2400.0,186.67,1
Support,1766,2711,2239,15.74,7,2239.0,0.0671,2400.0,90.81,2
Support,1685,2670,2178,16.41,9,2178.0,0.0925,2400.0,87.8,3
Support,1464,2580,2022,18.59,10,2022.0,0.1575,2400.0,59.7,4
Support,1217,2642,1929,23.75,11,1929.0,0.1963,2400.0,53.33,5
Support,1452,2748,2100,21.6,4,2100.0,0.125,2400.0,29.63,6
Support,1272,2302,1787,17.18,5,1787.0,0.2554,2400.0,18.84,7
Support,1385,1385,1385,0.0,1,1385.0,0.4229,2400.0,2.31,8
