Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,186,1057,622,14.52,20,622.0,0.0454,595.0,361.15,1
Resistance,317,1027,672,11.83,10,672.0,0.1294,595.0,71.73,2
Resistance,57,1395,726,22.3,15,726.0,0.2202,595.0,65.17,3
Resistance,391,1301,846,15.17,5,846.0,0.4218,595.0,11.58,4
Resistance,202,1682,942,24.66,3,942.0,0.5832,595.0,5.06,5
Resistance,469,1774,1121,21.75,4,1121.0,0.884,595.0,4.47,6
Resistance,322,1802,1062,24.66,3,1062.0,0.7849,595.0,3.77,7
Resistance,824,1789,1307,16.07,3,1307.0,1.1966,595.0,2.49,8
Support,354,802,578,7.47,13,578.0,0.0286,595.0,337.04,1
Support,346,693,519,5.77,27,519.0,0.1277,595.0,196.03,2
Support,312,780,546,7.79,16,546.0,0.0824,595.0,173.25,3
Support,237,752,494,8.58,20,494.0,0.1697,595.0,111.27,4
Support,-54,957,451,16.85,17,451.0,0.242,595.0,67.46,5
Support,-31,798,384,13.82,13,384.0,0.3546,595.0,35.65,6
Support,-244,696,226,15.67,6,226.0,0.6202,595.0,9.52,7
Support,-233,785,276,16.97,2,276.0,0.5361,595.0,3.66,8
