Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih,Z_Score,Mean_Reference,Std_Reference,Cluster
2020-01-09,840.0,810.0,,810.0,Support,810.0,4210.0,-3400.0,-1.5080976017329335,2983.7967914438505,1441.4165163753137,1
2020-01-15,865.0,815.0,865.0,815.0,Support,815.0,4210.0,-3395.0,-1.504628791751088,2983.7967914438505,1441.4165163753137,1
2020-01-20,870.0,840.0,,840.0,Support,840.0,4210.0,-3370.0,-1.487284741841859,2983.7967914438505,1441.4165163753137,1
2020-01-27,880.0,830.0,,830.0,Support,830.0,4210.0,-3380.0,-1.4942223618055508,2983.7967914438505,1441.4165163753137,1
2020-02-04,930.0,850.0,,850.0,Support,850.0,4210.0,-3360.0,-1.4803471218781676,2983.7967914438505,1441.4165163753137,1
2020-02-07,915.0,860.0,,860.0,Support,860.0,4210.0,-3350.0,-1.4734095019144762,2983.7967914438505,1441.4165163753137,1
2020-02-13,880.0,855.0,,855.0,Support,855.0,4210.0,-3355.0,-1.476878311896322,2983.7967914438505,1441.4165163753137,1
2020-02-25,880.0,865.0,,865.0,Support,865.0,4210.0,-3345.0,-1.4699406919326303,2983.7967914438505,1441.4165163753137,1
2020-02-28,980.0,850.0,980.0,850.0,Support,850.0,4210.0,-3360.0,-1.4803471218781676,2983.7967914438505,1441.4165163753137,1
2020-03-17,850.0,800.0,,800.0,Support,800.0,4210.0,-3410.0,-1.5150352216966252,2983.7967914438505,1441.4165163753137,1
2020-03-23,845.0,830.0,,830.0,Support,830.0,4210.0,-3380.0,-1.4942223618055508,2983.7967914438505,1441.4165163753137,1
2020-04-07,970.0,890.0,,890.0,Support,890.0,4210.0,-3320.0,-1.4525966420234018,2983.7967914438505,1441.4165163753137,1
2020-04-09,990.0,870.0,,870.0,Support,870.0,4210.0,-3340.0,-1.4664718819507847,2983.7967914438505,1441.4165163753137,1
2020-04-14,970.0,900.0,,900.0,Support,900.0,4210.0,-3310.0,-1.4456590220597103,2983.7967914438505,1441.4165163753137,1
2020-04-21,940.0,940.0,,940.0,Support,940.0,4210.0,-3270.0,-1.4179085422049444,2983.7967914438505,1441.4165163753137,1
2020-04-23,1000.0,960.0,1000.0,960.0,Support,960.0,4210.0,-3250.0,-1.4040333022775615,2983.7967914438505,1441.4165163753137,1
2020-04-27,975.0,945.0,,945.0,Support,945.0,4210.0,-3265.0,-1.4144397322230986,2983.7967914438505,1441.4165163753137,1
2020-04-29,965.0,940.0,,940.0,Support,940.0,4210.0,-3270.0,-1.4179085422049444,2983.7967914438505,1441.4165163753137,1
2020-05-13,995.0,950.0,,950.0,Support,950.0,4210.0,-3260.0,-1.410970922241253,2983.7967914438505,1441.4165163753137,1
2020-05-20,1000.0,960.0,,960.0,Support,960.0,4210.0,-3250.0,-1.4040333022775615,2983.7967914438505,1441.4165163753137,1
2020-05-27,1015.0,960.0,,960.0,Support,960.0,4210.0,-3250.0,-1.4040333022775615,2983.7967914438505,1441.4165163753137,1
2020-06-02,1030.0,975.0,,975.0,Support,975.0,4210.0,-3235.0,-1.3936268723320242,2983.7967914438505,1441.4165163753137,1
2020-06-16,980.0,960.0,,960.0,Support,960.0,4210.0,-3250.0,-1.4040333022775615,2983.7967914438505,1441.4165163753137,1
2020-06-19,970.0,950.0,,950.0,Support,950.0,4210.0,-3260.0,-1.410970922241253,2983.7967914438505,1441.4165163753137,1
2020-06-26,950.0,940.0,,940.0,Support,940.0,4210.0,-3270.0,-1.4179085422049444,2983.7967914438505,1441.4165163753137,1
2020-07-09,875.0,855.0,,855.0,Support,855.0,4210.0,-3355.0,-1.476878311896322,2983.7967914438505,1441.4165163753137,1
2020-07-14,885.0,840.0,,840.0,Support,840.0,4210.0,-3370.0,-1.487284741841859,2983.7967914438505,1441.4165163753137,1
2020-07-20,875.0,830.0,,830.0,Support,830.0,4210.0,-3380.0,-1.4942223618055508,2983.7967914438505,1441.4165163753137,1
2020-08-14,850.0,830.0,850.0,830.0,Support,830.0,4210.0,-3380.0,-1.4942223618055508,2983.7967914438505,1441.4165163753137,1
2020-08-27,850.0,835.0,,835.0,Support,835.0,4210.0,-3375.0,-1.490753551823705,2983.7967914438505,1441.4165163753137,1
2020-09-04,820.0,800.0,,800.0,Support,800.0,4210.0,-3410.0,-1.5150352216966252,2983.7967914438505,1441.4165163753137,1
2020-09-22,820.0,795.0,,795.0,Support,795.0,4210.0,-3415.0,-1.5185040316784708,2983.7967914438505,1441.4165163753137,1
2020-10-08,795.0,770.0,,770.0,Support,770.0,4210.0,-3440.0,-1.5358480815876996,2983.7967914438505,1441.4165163753137,1
2020-10-13,790.0,760.0,,760.0,Support,760.0,4210.0,-3450.0,-1.542785701551391,2983.7967914438505,1441.4165163753137,1
2020-10-21,720.0,665.0,,665.0,Support,665.0,4210.0,-3545.0,-1.60869309120646,2983.7967914438505,1441.4165163753137,1
2020-11-12,695.0,675.0,,675.0,Support,675.0,4210.0,-3535.0,-1.6017554712427686,2983.7967914438505,1441.4165163753137,1
2020-12-04,700.0,680.0,,680.0,Support,680.0,4210.0,-3530.0,-1.5982866612609228,2983.7967914438505,1441.4165163753137,1
2020-12-14,690.0,675.0,,675.0,Support,675.0,4210.0,-3535.0,-1.6017554712427686,2983.7967914438505,1441.4165163753137,1
2020-12-18,680.0,675.0,,675.0,Support,675.0,4210.0,-3535.0,-1.6017554712427686,2983.7967914438505,1441.4165163753137,1
2020-12-23,705.0,685.0,,685.0,Support,685.0,4210.0,-3525.0,-1.5948178512790772,2983.7967914438505,1441.4165163753137,1
2021-01-04,700.0,685.0,,685.0,Support,685.0,4210.0,-3525.0,-1.5948178512790772,2983.7967914438505,1441.4165163753137,1
2021-01-20,965.0,885.0,,885.0,Support,885.0,4210.0,-3325.0,-1.4560654520052476,2983.7967914438505,1441.4165163753137,1
2021-01-29,815.0,720.0,,720.0,Support,720.0,4210.0,-3490.0,-1.570536181406157,2983.7967914438505,1441.4165163753137,1
2021-02-10,1360.0,1295.0,,1295.0,Support,1295.0,4210.0,-2915.0,-1.171623033493897,2983.7967914438505,1441.4165163753137,2
2021-02-15,1410.0,1300.0,1410.0,1300.0,Support,1300.0,4210.0,-2910.0,-1.1681542235120512,2983.7967914438505,1441.4165163753137,2
2021-02-23,1435.0,1350.0,,1350.0,Support,1350.0,4210.0,-2860.0,-1.133466123693594,2983.7967914438505,1441.4165163753137,2
2021-03-01,1530.0,1395.0,,1395.0,Support,1395.0,4210.0,-2815.0,-1.1022468338569822,2983.7967914438505,1441.4165163753137,2
2021-03-04,1480.0,1365.0,,1365.0,Support,1365.0,4210.0,-2845.0,-1.1230596937480566,2983.7967914438505,1441.4165163753137,2
2021-03-09,1505.0,1435.0,,1435.0,Support,1435.0,4210.0,-2775.0,-1.0744963540022163,2983.7967914438505,1441.4165163753137,2
2021-03-17,1355.0,1300.0,,1300.0,Support,1300.0,4210.0,-2910.0,-1.1681542235120512,2983.7967914438505,1441.4165163753137,2
2021-03-19,1420.0,1285.0,,1285.0,Support,1285.0,4210.0,-2925.0,-1.1785606534575883,2983.7967914438505,1441.4165163753137,2
2021-03-24,1520.0,1405.0,,1405.0,Support,1405.0,4210.0,-2805.0,-1.0953092138932907,2983.7967914438505,1441.4165163753137,2
2021-03-31,1610.0,1505.0,,1505.0,Support,1505.0,4210.0,-2705.0,-1.025933014256376,2983.7967914438505,1441.4165163753137,2
2021-04-12,1560.0,1520.0,,1520.0,Support,1520.0,4210.0,-2690.0,-1.0155265843108388,2983.7967914438505,1441.4165163753137,2
2021-04-21,2170.0,1950.0,,1950.0,Support,1950.0,4210.0,-2260.0,-0.7172089258721052,2983.7967914438505,1441.4165163753137,5
2021-04-27,2150.0,1975.0,,1975.0,Support,1975.0,4210.0,-2235.0,-0.6998648759628765,2983.7967914438505,1441.4165163753137,5
2021-04-30,2230.0,2040.0,2230.0,2040.0,Support,2040.0,4210.0,-2170.0,-0.6547703461988819,2983.7967914438505,1441.4165163753137,5
2021-05-05,2130.0,2020.0,,2020.0,Support,2020.0,4210.0,-2190.0,-0.6686455861262649,2983.7967914438505,1441.4165163753137,5
2021-05-10,2050.0,1980.0,,1980.0,Support,1980.0,4210.0,-2230.0,-0.6963960659810308,2983.7967914438505,1441.4165163753137,5
2021-05-20,1900.0,1780.0,,1780.0,Support,1780.0,4210.0,-2430.0,-0.8351484652548603,2983.7967914438505,1441.4165163753137,5
2021-05-24,1935.0,1770.0,,1770.0,Support,1770.0,4210.0,-2440.0,-0.8420860852185518,2983.7967914438505,1441.4165163753137,5
2021-06-03,1725.0,1615.0,,1615.0,Support,1615.0,4210.0,-2595.0,-0.9496191946557696,2983.7967914438505,1441.4165163753137,2
2021-06-10,1850.0,1770.0,,1770.0,Support,1770.0,4210.0,-2440.0,-0.8420860852185518,2983.7967914438505,1441.4165163753137,5
2021-06-23,6000.0,4480.0,6000.0,,Resistance,6000.0,4210.0,1790.0,2.0925271594229438,2983.7967914438505,1441.4165163753137,4
2021-06-30,6175.0,4960.0,6175.0,,Resistance,6175.0,4210.0,1965.0,2.2139355087875443,2983.7967914438505,1441.4165163753137,4
2021-07-08,5850.0,5500.0,5850.0,5500.0,Resistance,5850.0,4210.0,1640.0,1.988462859967571,2983.7967914438505,1441.4165163753137,1
2021-07-21,5900.0,5375.0,5900.0,5375.0,Resistance,5900.0,4210.0,1690.0,2.0231509597860287,2983.7967914438505,1441.4165163753137,1
2021-07-26,5725.0,5525.0,5725.0,,Resistance,5725.0,4210.0,1515.0,1.901742610421428,2983.7967914438505,1441.4165163753137,5
2021-07-30,5400.0,5050.0,5400.0,,Resistance,5400.0,4210.0,1190.0,1.6762699616014547,2983.7967914438505,1441.4165163753137,2
2021-08-06,4810.0,4080.0,4810.0,4080.0,Resistance,4810.0,4210.0,600.0,1.2669503837436575,2983.7967914438505,1441.4165163753137,0
2021-08-06,4810.0,4080.0,4810.0,4080.0,Support,4080.0,4210.0,-130.0,0.7605041263941795,2983.7967914438505,1441.4165163753137,0
2021-08-10,4430.0,4120.0,,4120.0,Support,4120.0,4210.0,-90.0,0.7882546062489455,2983.7967914438505,1441.4165163753137,0
2021-08-20,3980.0,3350.0,,3350.0,Support,3350.0,4210.0,-860.0,0.2540578690447017,2983.7967914438505,1441.4165163753137,4
2021-08-26,4900.0,4520.0,4900.0,,Resistance,4900.0,4210.0,690.0,1.3293889634168807,2983.7967914438505,1441.4165163753137,0
2021-08-30,4700.0,4450.0,4700.0,,Resistance,4700.0,4210.0,490.0,1.1906365641430512,2983.7967914438505,1441.4165163753137,0
2021-09-06,4600.0,4180.0,4600.0,,Resistance,4600.0,4210.0,390.0,1.1212603645061363,2983.7967914438505,1441.4165163753137,0
2021-09-07,4260.0,4010.0,,4010.0,Support,4010.0,4210.0,-200.0,0.7119407866483393,2983.7967914438505,1441.4165163753137,0
2021-09-08,4320.0,4130.0,4320.0,,Resistance,4320.0,4210.0,110.0,0.927007005522775,2983.7967914438505,1441.4165163753137,3
2021-09-10,4080.0,3710.0,,3710.0,Support,3710.0,4210.0,-500.0,0.5038121877375948,2983.7967914438505,1441.4165163753137,3
2021-09-17,4980.0,4080.0,4980.0,,Resistance,4980.0,4210.0,770.0,1.3848899231264125,2983.7967914438505,1441.4165163753137,0
2021-09-21,4100.0,3900.0,,3900.0,Support,3900.0,4210.0,-310.0,0.6356269670477329,2983.7967914438505,1441.4165163753137,0
2021-09-23,3980.0,3840.0,,3840.0,Support,3840.0,4210.0,-370.0,0.5940012472655841,2983.7967914438505,1441.4165163753137,3
2021-10-26,4070.0,3810.0,,3810.0,Support,3810.0,4210.0,-400.0,0.5731883873745096,2983.7967914438505,1441.4165163753137,3
2021-10-28,4080.0,3920.0,,3920.0,Support,3920.0,4210.0,-290.0,0.649502206975116,2983.7967914438505,1441.4165163753137,0
2021-11-05,3660.0,3480.0,,3480.0,Support,3480.0,4210.0,-730.0,0.3442469285726909,2983.7967914438505,1441.4165163753137,4
2021-11-15,3820.0,3590.0,,3590.0,Support,3590.0,4210.0,-620.0,0.4205607481732971,2983.7967914438505,1441.4165163753137,3
2021-11-23,3600.0,3440.0,,3440.0,Support,3440.0,4210.0,-770.0,0.316496448717925,2983.7967914438505,1441.4165163753137,4
2021-11-29,3640.0,3450.0,,3450.0,Support,3450.0,4210.0,-760.0,0.3234340686816164,2983.7967914438505,1441.4165163753137,4
2021-12-14,3900.0,3630.0,,3630.0,Support,3630.0,4210.0,-580.0,0.448311228028063,2983.7967914438505,1441.4165163753137,3
2021-12-21,4860.0,4380.0,4860.0,,Resistance,4860.0,4210.0,650.0,1.3016384835621149,2983.7967914438505,1441.4165163753137,0
2021-12-27,4300.0,3960.0,4300.0,,Resistance,4300.0,4210.0,90.0,0.913131765595392,2983.7967914438505,1441.4165163753137,3
2021-12-29,3890.0,3780.0,,3780.0,Support,3780.0,4210.0,-430.0,0.5523755274834352,2983.7967914438505,1441.4165163753137,3
2022-01-04,3850.0,3600.0,3850.0,3600.0,Support,3600.0,4210.0,-610.0,0.4274983681369886,2983.7967914438505,1441.4165163753137,3
2022-01-13,3780.0,3530.0,,3530.0,Support,3530.0,4210.0,-680.0,0.3789350283911483,2983.7967914438505,1441.4165163753137,4
2022-01-26,3670.0,3490.0,,3490.0,Support,3490.0,4210.0,-720.0,0.3511845485363823,2983.7967914438505,1441.4165163753137,4
2022-02-07,4350.0,4230.0,4350.0,,Resistance,4350.0,4210.0,140.0,0.9478198654138494,2983.7967914438505,1441.4165163753137,3
2022-02-08,4340.0,4140.0,,4140.0,Support,4140.0,4210.0,-70.0,0.8021298461763284,2983.7967914438505,1441.4165163753137,0
2022-02-10,4280.0,4110.0,,4110.0,Support,4110.0,4210.0,-100.0,0.781316986285254,2983.7967914438505,1441.4165163753137,0
2022-02-11,4300.0,4150.0,4300.0,,Resistance,4300.0,4210.0,90.0,0.913131765595392,2983.7967914438505,1441.4165163753137,3
2022-02-18,3930.0,3800.0,,3800.0,Support,3800.0,4210.0,-410.0,0.5662507674108181,2983.7967914438505,1441.4165163753137,3
2022-02-24,3850.0,3590.0,,3590.0,Support,3590.0,4210.0,-620.0,0.4205607481732971,2983.7967914438505,1441.4165163753137,3
2022-03-07,3600.0,3450.0,,3450.0,Support,3450.0,4210.0,-760.0,0.3234340686816164,2983.7967914438505,1441.4165163753137,4
2022-03-11,3580.0,3570.0,,3570.0,Support,3570.0,4210.0,-640.0,0.4066855082459142,2983.7967914438505,1441.4165163753137,4
2022-03-16,3590.0,3550.0,,3550.0,Support,3550.0,4210.0,-660.0,0.3928102683185312,2983.7967914438505,1441.4165163753137,4
2022-03-18,3590.0,3520.0,,3520.0,Support,3520.0,4210.0,-690.0,0.3719974084274568,2983.7967914438505,1441.4165163753137,4
2022-03-25,3520.0,3440.0,3520.0,3440.0,Support,3440.0,4210.0,-770.0,0.316496448717925,2983.7967914438505,1441.4165163753137,4
2022-03-30,3590.0,3430.0,,3430.0,Support,3430.0,4210.0,-780.0,0.3095588287542335,2983.7967914438505,1441.4165163753137,4
2022-04-07,3560.0,3440.0,,3440.0,Support,3440.0,4210.0,-770.0,0.316496448717925,2983.7967914438505,1441.4165163753137,4
2022-04-12,3400.0,3300.0,,3300.0,Support,3300.0,4210.0,-910.0,0.2193697692262443,2983.7967914438505,1441.4165163753137,4
2022-04-26,3100.0,2910.0,,2910.0,Support,2910.0,4210.0,-1300.0,-0.0511974093577233,2983.7967914438505,1441.4165163753137,4
2022-05-10,3800.0,3530.0,,3530.0,Support,3530.0,4210.0,-680.0,0.3789350283911483,2983.7967914438505,1441.4165163753137,4
2022-05-12,3850.0,3650.0,3850.0,3650.0,Support,3650.0,4210.0,-560.0,0.462186467955446,2983.7967914438505,1441.4165163753137,3
2022-05-17,3860.0,3670.0,3860.0,3670.0,Support,3670.0,4210.0,-540.0,0.476061707882829,2983.7967914438505,1441.4165163753137,3
2022-06-02,4040.0,3810.0,4040.0,3810.0,Support,3810.0,4210.0,-400.0,0.5731883873745096,2983.7967914438505,1441.4165163753137,3
2022-06-07,3970.0,3720.0,3970.0,3720.0,Support,3720.0,4210.0,-490.0,0.5107498077012864,2983.7967914438505,1441.4165163753137,3
2022-06-14,3870.0,3800.0,,3800.0,Support,3800.0,4210.0,-410.0,0.5662507674108181,2983.7967914438505,1441.4165163753137,3
2022-06-17,3880.0,3830.0,,3830.0,Support,3830.0,4210.0,-380.0,0.5870636273018927,2983.7967914438505,1441.4165163753137,3
2022-06-22,3870.0,3740.0,,3740.0,Support,3740.0,4210.0,-470.0,0.5246250476286693,2983.7967914438505,1441.4165163753137,3
2022-06-24,3900.0,3720.0,,3720.0,Support,3720.0,4210.0,-490.0,0.5107498077012864,2983.7967914438505,1441.4165163753137,3
2022-06-29,3850.0,3760.0,,3760.0,Support,3760.0,4210.0,-450.0,0.5385002875560523,2983.7967914438505,1441.4165163753137,3
2022-07-04,3790.0,3650.0,,3650.0,Support,3650.0,4210.0,-560.0,0.462186467955446,2983.7967914438505,1441.4165163753137,3
2022-07-06,3850.0,3750.0,3850.0,3750.0,Support,3750.0,4210.0,-460.0,0.5315626675923608,2983.7967914438505,1441.4165163753137,3
2022-07-11,3820.0,3770.0,,3770.0,Support,3770.0,4210.0,-440.0,0.5454379075197437,2983.7967914438505,1441.4165163753137,3
2022-07-18,3750.0,3680.0,,3680.0,Support,3680.0,4210.0,-530.0,0.4829993278465204,2983.7967914438505,1441.4165163753137,3
2022-07-22,3700.0,3600.0,,3600.0,Support,3600.0,4210.0,-610.0,0.4274983681369886,2983.7967914438505,1441.4165163753137,3
2022-08-03,3900.0,3810.0,,3810.0,Support,3810.0,4210.0,-400.0,0.5731883873745096,2983.7967914438505,1441.4165163753137,3
2022-08-18,3820.0,3750.0,,3750.0,Support,3750.0,4210.0,-460.0,0.5315626675923608,2983.7967914438505,1441.4165163753137,3
2022-08-22,3840.0,3770.0,,3770.0,Support,3770.0,4210.0,-440.0,0.5454379075197437,2983.7967914438505,1441.4165163753137,3
2022-08-29,3790.0,3690.0,,3690.0,Support,3690.0,4210.0,-520.0,0.4899369478102119,2983.7967914438505,1441.4165163753137,3
2022-09-06,3850.0,3760.0,3850.0,3760.0,Support,3760.0,4210.0,-450.0,0.5385002875560523,2983.7967914438505,1441.4165163753137,3
2022-09-13,3800.0,3760.0,,3760.0,Support,3760.0,4210.0,-450.0,0.5385002875560523,2983.7967914438505,1441.4165163753137,3
2022-09-21,3740.0,3650.0,,3650.0,Support,3650.0,4210.0,-560.0,0.462186467955446,2983.7967914438505,1441.4165163753137,3
2022-09-26,3800.0,3660.0,,3660.0,Support,3660.0,4210.0,-550.0,0.4691240879191375,2983.7967914438505,1441.4165163753137,3
2022-09-29,3840.0,3770.0,,3770.0,Support,3770.0,4210.0,-440.0,0.5454379075197437,2983.7967914438505,1441.4165163753137,3
2022-10-04,3840.0,3790.0,,3790.0,Support,3790.0,4210.0,-420.0,0.5593131474471267,2983.7967914438505,1441.4165163753137,3
2022-10-10,3840.0,3770.0,3840.0,3770.0,Support,3770.0,4210.0,-440.0,0.5454379075197437,2983.7967914438505,1441.4165163753137,3
2022-10-12,3810.0,3760.0,,3760.0,Support,3760.0,4210.0,-450.0,0.5385002875560523,2983.7967914438505,1441.4165163753137,3
2022-10-31,3920.0,3790.0,,3790.0,Support,3790.0,4210.0,-420.0,0.5593131474471267,2983.7967914438505,1441.4165163753137,3
2022-11-02,3880.0,3810.0,,3810.0,Support,3810.0,4210.0,-400.0,0.5731883873745096,2983.7967914438505,1441.4165163753137,3
2022-11-08,3970.0,3800.0,3970.0,3800.0,Support,3800.0,4210.0,-410.0,0.5662507674108181,2983.7967914438505,1441.4165163753137,3
2022-11-11,3920.0,3850.0,,3850.0,Support,3850.0,4210.0,-360.0,0.6009388672292756,2983.7967914438505,1441.4165163753137,0
2022-11-17,3900.0,3860.0,,3860.0,Support,3860.0,4210.0,-350.0,0.607876487192967,2983.7967914438505,1441.4165163753137,0
2022-11-29,3950.0,3900.0,,3900.0,Support,3900.0,4210.0,-310.0,0.6356269670477329,2983.7967914438505,1441.4165163753137,0
2022-12-09,3940.0,3850.0,,3850.0,Support,3850.0,4210.0,-360.0,0.6009388672292756,2983.7967914438505,1441.4165163753137,0
2022-12-15,3950.0,3870.0,3950.0,3870.0,Support,3870.0,4210.0,-340.0,0.6148141071566585,2983.7967914438505,1441.4165163753137,0
2022-12-19,3910.0,3860.0,,3860.0,Support,3860.0,4210.0,-350.0,0.607876487192967,2983.7967914438505,1441.4165163753137,0
2022-12-22,3910.0,3880.0,,3880.0,Support,3880.0,4210.0,-330.0,0.62175172712035,2983.7967914438505,1441.4165163753137,0
2022-12-26,3920.0,3880.0,,3880.0,Support,3880.0,4210.0,-330.0,0.62175172712035,2983.7967914438505,1441.4165163753137,0
2023-01-02,3970.0,3900.0,,3900.0,Support,3900.0,4210.0,-310.0,0.6356269670477329,2983.7967914438505,1441.4165163753137,0
2023-01-05,3940.0,3890.0,,3890.0,Support,3890.0,4210.0,-320.0,0.6286893470840414,2983.7967914438505,1441.4165163753137,0
2023-01-16,3910.0,3880.0,,3880.0,Support,3880.0,4210.0,-330.0,0.62175172712035,2983.7967914438505,1441.4165163753137,0
2023-02-01,3930.0,3880.0,,3880.0,Support,3880.0,4210.0,-330.0,0.62175172712035,2983.7967914438505,1441.4165163753137,0
2023-02-06,3940.0,3890.0,,3890.0,Support,3890.0,4210.0,-320.0,0.6286893470840414,2983.7967914438505,1441.4165163753137,0
2023-02-09,3940.0,3890.0,,3890.0,Support,3890.0,4210.0,-320.0,0.6286893470840414,2983.7967914438505,1441.4165163753137,0
2023-03-02,3980.0,3930.0,,3930.0,Support,3930.0,4210.0,-280.0,0.6564398269388074,2983.7967914438505,1441.4165163753137,0
2023-03-06,3970.0,3940.0,,3940.0,Support,3940.0,4210.0,-270.0,0.6633774469024989,2983.7967914438505,1441.4165163753137,0
2023-03-09,3980.0,3940.0,,3940.0,Support,3940.0,4210.0,-270.0,0.6633774469024989,2983.7967914438505,1441.4165163753137,0
2023-03-14,3950.0,3930.0,,3930.0,Support,3930.0,4210.0,-280.0,0.6564398269388074,2983.7967914438505,1441.4165163753137,0
2023-03-24,3990.0,3930.0,,3930.0,Support,3930.0,4210.0,-280.0,0.6564398269388074,2983.7967914438505,1441.4165163753137,0
2023-03-30,3990.0,3950.0,,3950.0,Support,3950.0,4210.0,-260.0,0.6703150668661904,2983.7967914438505,1441.4165163753137,0
2023-04-11,3980.0,3940.0,,3940.0,Support,3940.0,4210.0,-270.0,0.6633774469024989,2983.7967914438505,1441.4165163753137,0
2023-04-18,3970.0,3900.0,,3900.0,Support,3900.0,4210.0,-310.0,0.6356269670477329,2983.7967914438505,1441.4165163753137,0
2023-05-25,3990.0,3940.0,,3940.0,Support,3940.0,4210.0,-270.0,0.6633774469024989,2983.7967914438505,1441.4165163753137,0
2023-06-23,3970.0,3890.0,,3890.0,Support,3890.0,4210.0,-320.0,0.6286893470840414,2983.7967914438505,1441.4165163753137,0
2023-07-21,3960.0,3930.0,,3930.0,Support,3930.0,4210.0,-280.0,0.6564398269388074,2983.7967914438505,1441.4165163753137,0
2023-08-01,3960.0,3930.0,,3930.0,Support,3930.0,4210.0,-280.0,0.6564398269388074,2983.7967914438505,1441.4165163753137,0
2023-08-10,3970.0,3940.0,,3940.0,Support,3940.0,4210.0,-270.0,0.6633774469024989,2983.7967914438505,1441.4165163753137,0
2023-08-14,3990.0,3930.0,,3930.0,Support,3930.0,4210.0,-280.0,0.6564398269388074,2983.7967914438505,1441.4165163753137,0
2023-09-05,3930.0,3900.0,,3900.0,Support,3900.0,4210.0,-310.0,0.6356269670477329,2983.7967914438505,1441.4165163753137,0
2023-09-12,3900.0,3800.0,,3800.0,Support,3800.0,4210.0,-410.0,0.5662507674108181,2983.7967914438505,1441.4165163753137,3
2023-09-18,3890.0,3610.0,,3610.0,Support,3610.0,4210.0,-600.0,0.4344359881006801,2983.7967914438505,1441.4165163753137,3
2023-09-21,3800.0,3670.0,,3670.0,Support,3670.0,4210.0,-540.0,0.476061707882829,2983.7967914438505,1441.4165163753137,3
